dataset,method,run_tag,example_idx,problem_ordinal,step,phase,draft_latency_ms,prm_latency_ms,target_latency_ms,draft_input_tokens,draft_output_tokens,prm_input_tokens,prm_output_rewards,target_input_tokens,target_output_tokens,draft_calls,prm_calls,target_calls
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,3,3,21,draft|draft_verify,238.81936073303223,230.96203804016113,0.0,1099,62,1137,21,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,3,3,22,draft|draft_verify,159.85703468322754,254.2092800140381,0.0,1161,40,1179,22,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,3,3,23,draft|draft_verify,22.729158401489258,255.80453872680664,0.0,1201,5,1185,23,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,3,3,24,draft|draft_verify,122.16639518737793,256.6554546356201,0.0,1206,31,1218,24,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,3,3,25,draft|draft_verify,335.31951904296875,277.4839401245117,0.0,1237,82,1301,25,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,3,3,26,draft|draft_verify,103.3177375793457,276.5798568725586,0.0,1319,26,1329,26,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,3,3,27,draft|draft_verify,228.33538055419922,278.02562713623047,0.0,1345,58,1388,27,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,3,3,28,draft|draft_verify,104.83598709106445,290.7402515411377,0.0,1403,26,1416,28,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,3,3,29,draft|draft_verify,159.4984531402588,312.990665435791,0.0,1429,40,1458,29,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,3,3,30,draft|draft_verify,86.36975288391113,314.94975090026855,0.0,1469,21,1480,30,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,3,3,31,draft|draft_verify,69.2293643951416,313.24219703674316,0.0,1490,15,1497,31,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,4,4,1,draft|draft_verify|target|backtracking_verify,176.00607872009277,120.68819999694824,284.7170829772949,223,44,427,2,223,45,1,2,1
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,4,4,2,draft|draft_verify|target|target_rescue_verify,689.1899108886719,340.61408042907715,1339.9136066436768,535,175,1264,8,535,227,2,4,2
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,4,4,3,draft|draft_verify|target|target_rescue_verify,737.7216815948486,534.2710018157959,1218.2867527008057,762,186,1717,12,762,207,2,4,2
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,4,4,4,draft|draft_verify|target|target_rescue_verify,1333.3022594451904,539.3311977386475,1353.816270828247,969,337,2314,16,969,231,2,4,2
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,4,4,5,draft|draft_verify|target|target_rescue_verify,1045.8199977874756,594.0108299255371,1377.7589797973633,1200,256,2707,20,1200,235,2,4,2
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,4,4,6,draft|draft_verify,159.34014320373535,153.12647819519043,0.0,699,39,694,6,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,5,5,1,draft|draft_verify,192.72947311401367,29.565095901489258,0.0,94,50,90,1,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,5,5,2,draft|draft_verify,93.86849403381348,29.64019775390625,0.0,144,25,117,2,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,5,5,3,draft|draft_verify,139.00494575500488,49.652814865112305,0.0,169,37,156,3,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,5,5,4,draft|draft_verify,132.10320472717285,59.034109115600586,0.0,206,35,193,4,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,5,5,5,draft|draft_verify,57.872772216796875,59.59486961364746,0.0,241,15,210,5,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,5,5,6,draft|draft_verify,168.31588745117188,60.47677993774414,0.0,256,43,255,6,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,5,5,7,draft|draft_verify,121.2306022644043,75.8054256439209,0.0,299,31,288,7,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,5,5,8,draft|draft_verify,76.06029510498047,76.94196701049805,0.0,330,19,309,8,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,5,5,9,draft|draft_verify|target|target_rescue_verify,1055.2153587341309,226.3791561126709,468.05310249328613,349,270,965,18,349,73,1,2,1
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,5,5,10,draft|draft_verify|target|target_rescue_verify,433.1645965576172,273.47254753112793,947.3438262939453,422,110,1045,20,422,163,1,2,1
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,5,5,11,draft|draft_verify,280.9574604034424,132.87615776062012,0.0,585,71,622,11,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,5,5,12,draft|draft_verify,669.2876815795898,189.44883346557617,0.0,656,164,788,12,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,5,5,13,draft|draft_verify,288.83957862854004,177.71196365356445,0.0,820,73,863,13,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,5,5,14,draft|draft_verify,674.7522354125977,226.00340843200684,0.0,893,173,1038,14,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,5,5,15,draft|draft_verify,336.86256408691406,231.16707801818848,0.0,1066,87,1127,15,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,5,5,16,draft|draft_verify,293.7750816345215,256.1357021331787,0.0,1153,72,1201,16,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,5,5,17,draft|draft_verify,353.00421714782715,274.32847023010254,0.0,1225,85,1288,17,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,5,5,18,draft|draft_verify|target|target_rescue_verify,365.5352592468262,595.0796604156494,1091.5470123291016,1310,91,2850,36,1310,179,1,2,1
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,5,5,19,draft|draft_verify,307.6310157775879,330.51466941833496,0.0,1489,74,1545,19,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,5,5,20,draft|draft_verify,590.5365943908691,353.52206230163574,0.0,1563,148,1695,20,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,5,5,21,draft|draft_verify|target|backtracking_verify,300.4887104034424,754.7736167907715,767.6589488983154,1711,76,3600,42,1711,130,1,2,1
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,5,5,22,draft|draft_verify|target|backtracking_verify|target_rescue_verify,826.7147541046143,1607.5174808502197,1424.6430397033691,3628,203,7650,88,3628,239,2,4,2
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,5,5,23,draft|draft_verify|target|target_rescue_verify,1124.3195533752441,2061.767339706421,997.5287914276123,5807,280,10081,115,3890,154,3,5,2
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,6,6,1,draft|draft_verify|target|backtracking_verify,379.894495010376,139.2354965209961,682.5590133666992,199,98,506,2,199,116,1,2,1
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,6,6,2,draft|draft_verify|target|target_rescue_verify,8513.806104660034,792.5763130187988,1026.3934135437012,612,2147,3334,8,612,168,2,4,2
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,6,6,3,draft|draft_verify|target|backtracking_verify,209.38515663146973,252.16174125671387,634.3340873718262,399,53,861,6,399,108,1,2,1
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,6,6,4,draft|draft_verify|target|target_rescue_verify,504.67538833618164,546.3533401489258,1107.7594757080078,959,128,2044,16,959,186,2,4,2
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,6,6,5,draft|draft_verify,84.69462394714355,127.51436233520508,0.0,589,21,565,5,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,6,6,6,draft|draft_verify,60.71877479553223,130.45144081115723,0.0,610,14,581,6,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,7,7,1,draft|draft_verify,206.1917781829834,51.152706146240234,0.0,166,54,166,1,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,7,7,2,draft|draft_verify|target|target_rescue_verify,7988.492965698242,542.8581237792969,247.79415130615234,220,2048,2420,4,220,36,1,2,1
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,7,7,3,draft|draft_verify|target|target_rescue_verify,253.6005973815918,170.75657844543457,797.130823135376,256,64,614,6,256,138,1,2,1
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,7,7,4,draft|draft_verify|target|backtracking_verify,99.01952743530273,217.82946586608887,254.36115264892578,394,25,756,8,394,39,1,2,1
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,7,7,5,draft|draft_verify|target|backtracking_verify|target_rescue_verify,1268.5878276824951,521.4118957519531,1300.2979755401611,852,328,2068,20,852,220,2,4,2
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,7,7,6,draft|draft_verify|target|backtracking_verify|target_rescue_verify,1638.9167308807373,803.0180931091309,711.4214897155762,1615,415,3487,36,1615,106,3,6,3
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,7,7,7,draft|draft_verify|target|target_rescue_verify,8801.12910270691,1564.455509185791,2281.8877696990967,2376,2193,6987,56,2376,379,4,8,4
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,7,7,8,draft|draft_verify|target|backtracking_verify,466.77684783935547,560.250997543335,1269.4501876831055,1553,116,2629,24,860,220,2,3,1
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,7,7,9,draft|draft_verify|target|backtracking_verify|target_rescue_verify,1100.6717681884766,1075.2906799316406,2074.331283569336,2749,278,5184,45,1989,358,3,5,2
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,7,7,10,draft|draft_verify|target|target_rescue_verify,615.6144142150879,1094.8426723480225,1017.1380043029785,2939,157,5194,50,2112,166,3,5,2
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,7,7,11,draft|draft_verify|target|target_rescue_verify,422.08361625671387,405.26771545410156,656.7771434783936,894,105,1932,22,894,107,1,2,1
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,7,7,12,draft|draft_verify|target|target_rescue_verify,443.64047050476074,461.3518714904785,773.2772827148438,1001,114,2181,24,1001,130,1,2,1
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,7,7,13,draft|draft_verify,82.65876770019531,225.84033012390137,0.0,1131,19,1120,13,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,8,8,1,draft|draft_verify|target|backtracking_verify,274.0285396575928,101.7143726348877,340.595006942749,157,73,334,2,157,55,1,2,1
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,8,8,2,draft|draft_verify|target|target_rescue_verify,650.0928401947021,275.9051322937012,964.3750190734863,442,170,1006,8,442,160,2,4,2
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,8,8,3,draft|draft_verify|target|target_rescue_verify|backtracking_verify,656.5358638763428,351.1531352996826,639.5652294158936,602,169,1275,12,602,102,2,4,2
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,8,8,4,draft|draft_verify|target|target_rescue_verify,553.2078742980957,436.4762306213379,833.514928817749,725,138,1532,16,725,136,2,4,2
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,8,8,5,draft|draft_verify,114.8672103881836,124.86839294433594,0.0,447,28,429,5,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,9,9,1,draft|draft_verify,199.46575164794922,57.90209770202637,0.0,190,52,188,1,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,9,9,2,draft|draft_verify|target|target_rescue_verify,375.64897537231445,153.63550186157227,522.4871635437012,242,99,565,4,242,86,1,2,1
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,9,9,3,draft|draft_verify|target|backtracking_verify,336.0879421234131,189.41617012023926,482.0129871368408,328,83,719,6,328,80,1,2,1
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,9,9,4,draft|draft_verify|target|target_rescue_verify,440.5663013458252,265.69557189941406,393.9046859741211,411,110,900,8,411,64,1,2,1
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,9,9,5,draft|draft_verify|target|target_rescue_verify,449.9549865722656,256.427526473999,679.1274547576904,475,112,1085,10,475,115,1,2,1
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,9,9,6,draft|draft_verify|target|target_rescue_verify,609.9786758422852,309.3581199645996,891.6232585906982,590,157,1402,12,590,153,1,2,1
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,9,9,7,draft|draft_verify,159.24549102783203,154.37936782836914,0.0,743,40,741,7,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,9,9,8,draft|draft_verify,122.99442291259766,172.97768592834473,0.0,783,29,772,8,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,10,10,1,draft|draft_verify,309.8492622375488,51.33390426635742,0.0,147,78,171,1,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,10,10,2,draft|draft_verify|target|backtracking_verify,206.72869682312012,119.38047409057617,331.16817474365234,225,54,453,4,225,53,1,2,1
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,10,10,3,draft|draft_verify|target|backtracking_verify,534.5504283905029,232.5735092163086,413.3877754211426,557,135,889,9,279,68,2,3,1
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,10,10,4,draft|draft_verify|target|backtracking_verify,870.3875541687012,558.2003593444824,1320.7025527954102,1039,219,2228,24,1039,219,3,6,3
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,10,10,5,draft|draft_verify|target|target_rescue_verify,2086.123466491699,1523.0636596679688,2865.4470443725586,2516,520,5471,60,2516,471,6,12,6
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,10,10,6,draft|draft_verify,434.47375297546387,131.33597373962402,0.0,518,107,581,6,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,10,10,7,draft|draft_verify,361.1781597137451,158.35070610046387,0.0,625,89,672,7,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,10,10,8,draft|draft_verify|target|target_rescue_verify,231.17589950561523,330.613374710083,730.0608158111572,714,56,1525,16,714,121,1,2,1
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,11,11,1,draft|draft_verify,138.3535861968994,31.09288215637207,0.0,145,35,125,1,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,11,11,2,draft|draft_verify,68.62592697143555,50.03476142883301,0.0,180,18,145,2,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,11,11,3,draft|draft_verify,105.39960861206055,50.2321720123291,0.0,198,27,174,3,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,11,11,4,draft|draft_verify|target|target_rescue_verify,66.070556640625,135.83993911743164,537.0357036590576,225,17,457,8,225,89,1,2,1
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,11,11,5,draft|draft_verify,78.79352569580078,77.3613452911377,0.0,314,20,287,5,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,11,11,6,draft|draft_verify,120.35298347473145,78.41753959655762,0.0,334,31,320,6,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,11,11,7,draft|draft_verify,77.7120590209961,92.3762321472168,0.0,365,20,342,7,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,11,11,8,draft|draft_verify,70.68443298339844,93.20878982543945,0.0,385,18,362,8,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,11,11,9,draft|draft_verify,109.54880714416504,124.3140697479248,0.0,403,28,392,9,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,11,11,10,draft|draft_verify,20.615816116333008,124.34053421020508,0.0,431,5,399,10,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,11,11,11,draft|draft_verify,93.68896484375,126.07383728027344,0.0,436,24,425,11,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,11,11,12,draft|draft_verify,106.62603378295898,126.13797187805176,0.0,460,27,454,12,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,11,11,13,draft|draft_verify,97.33700752258301,127.1524429321289,0.0,487,24,480,13,0,0,1,1,0
olympiadbench,bbeam1,step-profile-config2-bbeam1-olympiadbench-exclusive0817,11,11,14,draft|draft_verify,13.479232788085938,142.80939102172852,0.0,511,3,485,14,0,0,1,1,0
