dataset,method,run_tag,example_idx,problem_ordinal,step,phase,draft_latency_ms,prm_latency_ms,target_latency_ms,draft_input_tokens,draft_output_tokens,prm_input_tokens,prm_output_rewards,target_input_tokens,target_output_tokens,draft_calls,prm_calls,target_calls
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,3,3,2,draft|draft_verify,88.12618255615234,32.34362602233887,0.0,108,18,74,2,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,3,3,3,draft|draft_verify,283.96010398864746,58.69007110595703,0.0,126,64,140,3,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,3,3,4,draft|draft_verify,106.36758804321289,53.659915924072266,0.0,190,22,164,4,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,3,3,5,draft|draft_verify,106.6737174987793,59.73196029663086,0.0,212,23,189,5,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,4,4,1,draft|draft_verify|target|target_rescue_verify,294.3286895751953,246.00839614868164,242.13719367980957,395,49,761,2,395,30,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,4,4,2,draft|draft_verify,121.28376960754395,126.21402740478516,0.0,425,25,398,2,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,4,4,3,draft|draft_verify|target|target_rescue_verify,293.2934761047363,260.06102561950684,136.566162109375,450,62,877,6,450,15,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,4,4,4,draft|draft_verify,408.97154808044434,138.5941505432129,0.0,465,84,501,4,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,4,4,5,draft|draft_verify,61.311960220336914,128.9381980895996,0.0,549,12,515,5,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,4,4,6,draft|draft_verify,299.0543842315674,132.98583030700684,0.0,561,62,578,6,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,4,4,7,draft|draft_verify,59.815406799316406,131.25848770141602,0.0,623,12,592,7,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,4,4,8,draft|draft_verify|target|target_rescue_verify,289.3538475036621,306.2169551849365,426.41401290893555,635,62,1312,16,635,64,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,4,4,9,draft|draft_verify,60.56046485900879,154.28566932678223,0.0,699,12,671,9,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,4,4,10,draft|draft_verify,634.4583034515381,180.03606796264648,0.0,711,136,808,10,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,4,4,11,draft|draft_verify|target|target_rescue_verify,127.72202491760254,354.2494773864746,205.98435401916504,847,26,1673,22,847,27,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,4,4,12,draft|draft_verify,108.29734802246094,178.50399017333984,0.0,874,21,860,12,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,5,5,1,draft|draft_verify,205.5373191833496,29.748201370239258,0.0,97,42,85,1,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,5,5,2,draft|draft_verify|target|backtracking_verify,263.0908489227295,104.90250587463379,565.6595230102539,139,58,323,4,139,91,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,5,5,3,draft|draft_verify|target|backtracking_verify,581.0139179229736,182.98792839050293,249.0670680999756,427,116,624,9,197,34,2,3,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,5,5,4,draft|draft_verify|target|target_rescue_verify,1142.8124904632568,424.9427318572998,990.128755569458,774,247,1453,20,520,152,3,5,2
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,5,5,5,draft|draft_verify,104.15124893188477,95.07250785827637,0.0,342,20,316,5,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,6,6,1,draft|draft_verify,350.5380153656006,37.65869140625,0.0,75,60,81,1,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,6,6,2,draft|draft_verify,111.99045181274414,45.78089714050293,0.0,135,21,104,2,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,6,6,3,draft|draft_verify,386.17706298828125,65.85454940795898,0.0,156,70,176,3,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,6,6,4,draft|draft_verify,108.52599143981934,75.40130615234375,0.0,226,18,196,4,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,6,6,5,draft|draft_verify,150.740385055542,72.0376968383789,0.0,244,24,222,5,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,6,6,6,draft|draft_verify,107.38205909729004,73.75526428222656,0.0,268,18,242,6,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,6,6,7,draft|draft_verify,361.76037788391113,96.64082527160645,0.0,286,75,319,7,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,6,6,8,draft|draft_verify,109.13968086242676,105.34429550170898,0.0,361,17,338,8,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,6,6,9,draft|draft_verify,234.01570320129395,140.3524875640869,0.0,378,48,388,9,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,6,6,10,draft|draft_verify,53.75361442565918,133.7907314300537,0.0,426,10,400,10,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,7,7,1,draft|draft_verify|target|backtracking_verify,275.0120162963867,70.63698768615723,315.8905506134033,122,57,241,2,122,48,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,7,7,2,draft|draft_verify|target|target_rescue_verify,1246.4714050292969,307.89661407470703,1627.1939277648926,349,240,978,8,349,248,2,4,2
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,7,7,3,draft|draft_verify|target|target_rescue_verify,1182.5659275054932,501.1451244354248,1522.7482318878174,597,265,1509,12,597,250,2,4,2
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,7,7,4,draft|draft_verify|target|backtracking_verify|target_rescue_verify,4138.606548309326,810.6343746185303,5308.96258354187,847,879,3262,16,847,881,2,4,2
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,7,7,5,draft|draft_verify|target|target_rescue_verify,7288.9649868011475,1163.2390022277832,9656.291007995605,1085,1583,5197,20,1085,1628,2,4,2
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,8,8,1,draft|draft_verify,277.3563861846924,31.911373138427734,0.0,90,66,102,1,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,8,8,2,draft|draft_verify,136.76953315734863,53.30538749694824,0.0,156,30,134,2,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,8,8,3,draft|draft_verify,306.29563331604004,68.6349868774414,0.0,186,66,202,3,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,8,8,4,draft|draft_verify,143.58091354370117,61.3856315612793,0.0,252,26,230,4,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,8,8,5,draft|draft_verify,46.91791534423828,62.0114803314209,0.0,278,8,240,5,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,8,8,6,draft|draft_verify,242.79022216796875,79.37932014465332,0.0,286,39,281,6,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,8,8,7,draft|draft_verify,31.098604202270508,79.3769359588623,0.0,325,4,287,7,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,8,8,8,draft|draft_verify,156.60333633422852,82.24201202392578,0.0,329,24,313,8,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,8,8,9,draft|draft_verify,62.2401237487793,107.24163055419922,0.0,353,11,326,9,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,8,8,10,draft|draft_verify,187.06393241882324,105.45539855957031,0.0,364,39,367,10,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,8,8,11,draft|draft_verify,190.38939476013184,128.89409065246582,0.0,403,38,407,11,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,1,draft|draft_verify,247.16424942016602,61.75565719604492,0.0,205,52,203,1,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,2,draft|draft_verify,109.04908180236816,61.48219108581543,0.0,257,23,228,2,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,3,draft|draft_verify,131.73341751098633,79.23579216003418,0.0,280,28,258,3,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,4,draft|draft_verify,237.46538162231445,89.90907669067383,0.0,308,53,313,4,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,5,draft|draft_verify,302.8526306152344,95.19267082214355,0.0,361,66,381,5,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,6,draft|draft_verify,244.60363388061523,126.62553787231445,0.0,427,53,436,6,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,7,draft|draft_verify,314.24522399902344,137.53604888916016,0.0,480,66,504,7,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,8,draft|draft_verify,240.9353256225586,131.96825981140137,0.0,546,53,559,8,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,9,draft|draft_verify,312.6654624938965,133.9728832244873,0.0,599,66,627,9,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,10,draft|draft_verify,308.7034225463867,154.02913093566895,0.0,665,66,695,10,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,11,draft|draft_verify,279.28900718688965,156.7072868347168,0.0,731,65,762,11,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,12,draft|draft_verify,295.2914237976074,176.26953125,0.0,796,66,830,12,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,13,draft|draft_verify,419.4297790527344,202.8806209564209,0.0,862,67,899,13,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,14,draft|draft_verify,315.3882026672363,213.35482597351074,0.0,929,67,968,14,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,15,draft|draft_verify,314.5432472229004,229.59327697753906,0.0,996,67,1037,15,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,16,draft|draft_verify|target|target_rescue_verify,319.871187210083,461.00449562072754,473.2675552368164,1063,67,2212,32,1063,67,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,17,draft|draft_verify,315.9637451171875,255.99122047424316,0.0,1130,66,1174,17,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,18,draft|draft_verify,303.9402961730957,258.1603527069092,0.0,1196,67,1243,18,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,19,draft|draft_verify,302.93774604797363,277.24432945251465,0.0,1263,66,1311,19,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,20,draft|draft_verify,322.5986957550049,280.2889347076416,0.0,1329,67,1380,20,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,21,draft|draft_verify,322.1855163574219,309.39221382141113,0.0,1396,67,1449,21,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,22,draft|draft_verify,319.38648223876953,315.08946418762207,0.0,1463,67,1518,22,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,23,draft|draft_verify,322.19934463500977,332.7510356903076,0.0,1530,67,1587,23,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,24,draft|draft_verify,319.4279670715332,328.8075923919678,0.0,1597,66,1655,24,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,25,draft|draft_verify,337.24236488342285,350.4006862640381,0.0,1663,67,1724,25,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,26,draft|draft_verify|target|target_rescue_verify,314.0075206756592,762.5164985656738,508.2831382751465,1730,66,3584,52,1730,66,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,27,draft|draft_verify,316.8206214904785,394.23274993896484,0.0,1796,67,1861,27,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,28,draft|draft_verify,314.12220001220703,402.85634994506836,0.0,1863,67,1930,28,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,29,draft|draft_verify,314.59832191467285,408.6651802062988,0.0,1930,67,1999,29,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,9,9,30,draft|draft_verify,351.2303829193115,433.15839767456055,0.0,1997,67,2068,30,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,10,10,1,draft|draft_verify,372.86853790283203,31.794309616088867,0.0,81,80,107,1,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,10,10,2,draft|draft_verify|target|backtracking_verify,288.7697219848633,118.14260482788086,621.0799217224121,161,62,362,4,161,82,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,10,10,3,draft|draft_verify|target|target_rescue_verify,344.22779083251953,155.00736236572266,665.313720703125,223,73,522,6,223,103,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,10,10,4,draft|draft_verify,197.18050956726074,89.27488327026367,0.0,326,41,319,4,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,10,10,5,draft|draft_verify,117.48623847961426,105.00836372375488,0.0,367,23,344,5,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,10,10,6,draft|draft_verify,301.24545097351074,126.29938125610352,0.0,390,62,408,6,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,10,10,7,draft|draft_verify,83.71686935424805,127.12335586547852,0.0,452,17,427,7,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,10,10,8,draft|draft_verify,271.6696262359619,144.49644088745117,0.0,469,56,485,8,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,11,11,1,draft|draft_verify,303.84349822998047,35.06827354431152,0.0,115,63,124,1,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,11,11,2,draft|draft_verify,267.5056457519531,58.362483978271484,0.0,178,60,186,2,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,11,11,3,draft|draft_verify,522.1765041351318,77.92258262634277,0.0,238,112,300,3,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,11,11,4,draft|draft_verify,524.7375965118408,139.68682289123535,0.0,350,114,416,4,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,11,11,5,draft|draft_verify,549.2234230041504,132.20477104187012,0.0,464,117,535,5,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,11,11,6,draft|draft_verify,543.6136722564697,153.27048301696777,0.0,581,118,655,6,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,11,11,7,draft|draft_verify,580.3182125091553,167.44351387023926,0.0,699,119,776,7,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,11,11,8,draft|draft_verify,545.5226898193359,202.55208015441895,0.0,818,120,898,8,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,11,11,9,draft|draft_verify,1165.353775024414,255.5527687072754,0.0,938,257,1157,9,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,11,11,10,draft|draft_verify,902.6451110839844,283.83660316467285,0.0,1195,193,1352,10,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,11,11,11,draft|draft_verify,982.6986789703369,331.7396640777588,0.0,1388,194,1548,11,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,11,11,12,draft|draft_verify,1006.0501098632812,366.59741401672363,0.0,1582,217,1767,12,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,11,11,13,draft|draft_verify,1092.834234237671,412.2183322906494,0.0,1799,226,1995,13,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,11,11,14,draft|draft_verify,1027.0297527313232,507.62414932250977,0.0,2025,224,2221,14,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,12,12,1,draft|draft_verify,132.57551193237305,32.5925350189209,0.0,127,29,102,1,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,12,12,2,draft|draft_verify|target|target_rescue_verify,397.37868309020996,112.5333309173584,399.25551414489746,156,89,356,4,156,59,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,12,12,3,draft|draft_verify,81.63809776306152,62.154531478881836,0.0,215,16,180,3,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,12,12,4,draft|draft_verify,191.59412384033203,61.80429458618164,0.0,231,42,224,4,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,12,12,5,draft|draft_verify,678.1051158905029,115.30280113220215,0.0,273,141,367,5,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,12,12,6,draft|draft_verify|target|target_rescue_verify,183.25042724609375,259.6626281738281,234.6048355102539,414,37,804,12,414,29,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,12,12,7,draft|draft_verify,89.7073745727539,127.67672538757324,0.0,443,14,413,7,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,12,12,8,draft|draft_verify,216.37749671936035,127.98285484313965,0.0,457,40,455,8,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,12,12,9,draft|draft_verify,100.87013244628906,127.40898132324219,0.0,497,19,475,9,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,12,12,10,draft|draft_verify,1188.9023780822754,156.50320053100586,0.0,516,242,719,10,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,12,12,11,draft|draft_verify,280.4744243621826,164.02649879455566,0.0,758,44,765,11,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,12,12,12,draft|draft_verify,72.86596298217773,175.63939094543457,0.0,802,14,780,12,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,12,12,13,draft|draft_verify|target|target_rescue_verify,308.4101676940918,365.86713790893555,391.27492904663086,816,55,1674,26,816,55,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,12,12,14,draft|draft_verify,26.14903450012207,177.45327949523926,0.0,871,4,842,14,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,12,12,15,draft|draft_verify,151.79872512817383,178.62796783447266,0.0,875,30,874,15,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,13,13,1,draft|draft_verify,140.3799057006836,61.28883361816406,0.0,231,29,206,1,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,13,13,2,draft|draft_verify,61.76638603210449,60.927391052246094,0.0,260,11,219,2,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,13,13,3,draft|draft_verify,291.31364822387695,78.11331748962402,0.0,271,58,279,3,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,13,13,4,draft|draft_verify,81.99048042297363,78.44042778015137,0.0,329,16,297,4,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,13,13,5,draft|draft_verify,67.3055648803711,79.4975757598877,0.0,345,13,312,5,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,13,13,6,draft|draft_verify,93.87946128845215,93.2765007019043,0.0,358,18,332,6,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,13,13,7,draft|draft_verify,72.7379322052002,94.6493148803711,0.0,376,14,348,7,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,13,13,8,draft|draft_verify,47.72162437438965,93.37067604064941,0.0,390,10,360,8,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,13,13,9,draft|draft_verify,79.17475700378418,94.25759315490723,0.0,400,15,377,9,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,13,13,10,draft|draft_verify,85.79587936401367,126.04069709777832,0.0,415,16,395,10,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,13,13,11,draft|draft_verify,90.68465232849121,126.76143646240234,0.0,431,17,414,11,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,14,14,1,draft|draft_verify|target|target_rescue_verify,426.16748809814453,120.30911445617676,499.5870590209961,169,92,397,2,169,76,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,14,14,2,draft|draft_verify|target|target_rescue_verify,231.74810409545898,146.41237258911133,337.92901039123535,245,48,480,4,245,46,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,14,14,3,draft|draft_verify|target|target_rescue_verify,140.51318168640137,186.0513687133789,213.43660354614258,291,27,536,6,291,27,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,14,14,4,draft|draft_verify,89.9820327758789,84.7935676574707,0.0,318,19,289,4,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,14,14,5,draft|draft_verify,81.45523071289062,85.02507209777832,0.0,337,17,308,5,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,14,14,6,draft|draft_verify,111.01198196411133,97.17822074890137,0.0,354,23,333,6,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,14,14,7,draft|draft_verify,94.4514274597168,94.63882446289062,0.0,377,20,355,7,0,0,1,1,0
