problem_ordinal,example_idx,steps,our,weak,strong,our_power,weak_power,strong_power,speedup_vs_weak,speedup_vs_strong,power_vs_weak,power_vs_strong
57,57,7,2629.1776209456293,2069.357376817163,1635.4359758805663,1223.1709719880678,1446.407671828797,1263.3413810464233,0.7870740114062293,0.622033278714868,1.1825065382952098,1.0328412053411185
58,58,6,7066.621238876416,9374.779569141308,7066.621238876416,4556.481587815655,6552.908216746576,5479.720712184906,1.326628278528182,1.0,1.4381509264230328,1.2026210589411919
59,59,7,1552.1507251142825,1253.4493032474854,999.67421405708,721.924388566864,876.0879490051924,769.1392206437146,0.8075564331261681,0.6440574345532555,1.2135453004217907,1.065401353416775
60,60,7,1672.3704708841065,1329.8584183336911,1068.0932073018555,771.5867280648804,929.4979180840502,817.2025912789709,0.7951936735827769,0.6386702144634275,1.204657732274902,1.0591195539722331
61,61,10,2033.5718161714842,1889.5918391145751,1335.460732814575,992.5967131922511,1320.720252945889,1064.0523166169621,0.9291984792905058,0.6567069440059353,1.3305708505706941,1.0719885553468191
62,62,5,6333.260197396508,8338.072470166186,6286.251008233301,4195.5883133562465,5828.260397625363,5060.507934093475,1.3165529617105927,0.9925774107334905,1.38914020211937,1.2061497830909294
63,63,5,5219.635851694263,6090.392690978002,4928.271453094849,3213.4922721877965,4257.132243944025,3839.228709568544,1.166823292663433,0.9441791713295787,1.3247681597957295,1.1947216250670292
64,64,7,3723.0018322881106,4319.1365276129145,3328.150685324609,2247.7624304571777,3019.003311041429,2628.623405456543,1.1601220526282758,0.8939428007960902,1.3431149440590064,1.1694400483959957
65,65,8,3002.254238494971,3096.522707438062,2256.7733744684083,1636.5937420193573,2164.3857980720045,1830.7924217469251,1.0313992291973073,0.7516929597540439,1.322494240630186,1.1186602849207712
66,66,5,2381.215328531836,2453.5432131966554,1975.1395548379883,1326.001164053015,1714.9744719204627,1538.608603477478,1.0303743570764825,0.829467008368278,1.293343111915923,1.16033729470841
67,67,6,1712.2629004451903,1391.7402844400144,1125.8556187984618,799.391938897705,972.7637817963702,867.2608630657196,0.8128075916835904,0.6575249738260042,1.2168796487211648,1.084900686216076
68,68,5,2216.266796585596,2277.744534640381,1870.1259451054932,1246.978634807138,1592.091199785626,1451.0421230793,1.0277393218855684,0.843818058361308,1.2767590039999879,1.163646338899562
69,69,6,2617.6040736943355,3004.4464824272213,2257.475251565283,1552.5140301687193,2100.0454118230277,1813.7451650402675,1.1477849200421355,0.8624204379309407,1.3526740312902716,1.1682633005533347
70,70,8,2711.1600361437986,2715.198369008813,2061.107778152759,1452.0354768622342,1897.8400937227614,1629.5523346688399,1.0014895221274944,0.7602309530515072,1.3070204715823373,1.122253802083548
71,71,5,1210.6555804256836,971.1511013190429,801.3243076412598,557.1707343706055,678.7823925388111,610.4707989692688,0.8021695988693766,0.6618928790296434,1.2182664139845416,1.095661996064586
72,72,5,1348.0908870658448,1091.0847233131346,893.4666447623779,627.0252637806091,762.6159913894813,685.4942243099213,0.8093554624405994,0.6627643976638931,1.2162444409198707,1.0932481734097559
73,73,6,3173.6099920511233,3208.5976327916746,2644.628189797827,1758.6771468602967,2242.7470664845805,2020.4502499753144,1.0110245558931892,0.8333185855923613,1.2752466082182716,1.148846593919954
74,74,11,3982.9026838021978,4380.4906996125965,3094.9004740169435,2189.355698642914,3061.848100008406,2496.185404301871,1.099823683221617,0.77704647080718,1.3985156006885096,1.1401461196319755
75,75,4,11924.307701188196,14016.369059239063,11154.003524780273,6983.845550668536,9797.400122067304,7836.818476295472,1.1754451000826156,0.9354005116514088,1.4028660930408803,1.1221351359274094
76,76,9,3749.4788735207767,3345.451508080225,2495.120859351465,1845.5800390439197,2338.3765728776766,1963.1417246374294,0.8922443947360694,0.6654580392417402,1.267014447170248,1.0636990448024195
77,77,6,2752.161355726929,3004.0991097574706,2339.3203597369384,1588.1253959516755,2099.802597770073,1846.0530288219452,1.0915417817005129,0.8499938983842948,1.322189421013432,1.1624101179464534
78,78,15,4057.524956669409,5096.8612466840095,3311.1252225272333,2497.9562270812767,3562.5493433633237,2815.846039561427,1.256150313581246,0.8160455592724554,1.4261856571946279,1.1272599611769767
79,79,9,1888.6542830732665,2032.5037588072512,1493.4199524081544,1042.8226194113586,1420.6261374782684,1183.7910631921216,1.0761650647358865,0.7907323038380657,1.3622893395620517,1.1351796951434898
80,80,7,1960.5090520007082,1551.5486290511722,1259.2767615489747,900.8716818056032,1084.4593696683692,958.2923154122387,0.7914009004282893,0.6423213196918817,1.2037889430543582,1.0637389705618765
81,81,3,1819.0288432966554,1278.2809537886476,1182.023804692749,814.5411099652101,893.4870275830643,874.7983753296442,0.7027271494343094,0.6498103694444713,1.0969207283119524,1.0739769480352044
82,82,4,1304.6248333222168,965.4751604883057,835.7278653870361,588.5359810736999,674.8253483669258,627.4229915142059,0.7400404590105271,0.640588653566299,1.1466169785164253,1.0660741427729912
83,83,7,1529.4368599706054,1270.798544811548,1004.3823080205323,713.09014679422,888.215069136872,774.8162934780121,0.8308931071766976,0.6567007336542391,1.2455859516920076,1.0865614915046704
84,84,10,1633.429198060083,1530.265680523291,1124.5645143106933,789.6687794236576,1069.5512740761806,885.0697160099525,0.9368423696237874,0.6884684782458064,1.3544302395452383,1.1208113313735457
85,85,5,1711.1124629020264,1333.9980038679198,1103.8452757310301,790.0320929285583,932.4123685116758,839.9772057599615,0.779608607142908,0.6451038722837198,1.1802208756549752,1.0632190936019603
86,86,6,1204.2622488395264,1070.4578368602295,799.0800671561767,580.6078368661194,748.1873615173002,632.160799741745,0.88889096863392,0.6635432339809715,1.2886277346094839,1.0887913658793982
87,87,7,8033.275232439404,10658.66594830708,8004.255949373608,5293.563350183484,7450.334350911447,6401.893805265427,1.326814485985244,0.9963876149856521,1.4074327363350068,1.209373229668353
88,88,9,1036.9067762731934,1177.513970132666,831.7265099467529,528.5642888230234,822.9882789531334,662.3044750580585,1.1356025412089956,0.802122745244379,1.5570258838063322,1.2530253917320826
89,89,10,3401.2782478579834,3959.85520088728,2906.422826633337,2062.417081005921,2767.83434700101,2337.9696510904896,1.1642255976502571,0.854508985985992,1.3420342434572108,1.1336066175083126
90,90,8,2067.570253857495,1830.3383174514895,1355.5291622732911,1005.5086168064576,1279.3229199113912,1073.662797173496,0.8852605197025839,0.6556145600103606,1.2723142283698976,1.067780801902523
91,91,5,1326.0090042019044,1031.438113667822,861.0257447597656,613.0966428410034,720.9230118042079,657.9900712966919,0.7778515156378006,0.6493362730051732,1.175871732821032,1.0732240650473288
92,92,5,2799.6726500305663,3436.1100266927497,2653.5445502190673,1766.477968448645,2401.788678034231,2118.556099026576,1.2273256398940908,0.9478052908043004,1.359648249756281,1.1993107963226581
93,93,4,3493.872380432202,3788.701122724927,3252.086932350232,2071.2058255560028,2648.2602981975238,2448.405302166939,1.0843845195788901,0.9307972868625326,1.2786079806851713,1.1821158824278988
94,94,8,3746.8512933904053,4307.153861963916,3118.9912896056153,2211.7141764883636,3010.616971187977,2550.092004942078,1.1495395799566177,0.8324299646232665,1.3612143030018764,1.1529934708792127
95,95,8,2253.684133650928,1812.6133458067625,1447.8706331898925,1050.0375944021303,1266.9331613909271,1110.5519546975318,0.804288994514223,0.642446122582568,1.206559810948762,1.0576306606715897
96,96,7,1113.1504850595215,954.200316655371,717.9838924234131,528.1754723228454,666.9129165645045,563.3807094097137,0.8572069360454428,0.6450016435873193,1.2626730159041848,1.066654433860854
97,97,8,5181.77589978186,6208.159309279419,4867.98419592749,3218.6410674282974,4339.4197891623135,3807.5564171323094,1.1980756075423422,0.9394432121490279,1.3482148826956717,1.18297018442462
98,98,6,5073.660925994531,5704.802742668116,4669.815207731274,3044.882748755777,3987.594435086612,3589.0195955063946,1.124395742222342,0.9204034869192416,1.309605250552276,1.1787053530954408
99,99,7,3065.9196892953855,3039.8169924479002,2437.5367725885376,1648.86824924852,2124.7589577706826,1861.432807803154,0.991486177234641,0.7950426037248014,1.2886165760903288,1.1289154295083985
100,100,8,2749.869387924023,2829.027992140747,2069.1923073515136,1493.6026905439003,1977.4069984823823,1669.4204046696752,1.0287863142025386,0.7524693050652934,1.3239176730207303,1.1177138440087775
101,101,7,2715.9401832014405,3290.378973038842,2336.9158644847657,1652.2129679395598,2299.9017773317505,1933.7000530873352,1.211506421750525,0.8604445263334569,1.39201290751271,1.1703697347799007
102,102,5,128155.29180551508,129522.91716965074,127946.06402760676,74970.32086988498,90536.46684827228,89730.7131464271,1.0106716261565782,0.9983673886972546,1.2076307770564725,1.196883141292133
103,103,10,3238.2199905801763,3700.9009919119626,2594.326575697046,1862.791831014499,2586.825341424862,2125.3914289777385,1.1428812751072202,0.8011582237290287,1.3886819226687535,1.140970984299531
104,104,6,1724.1173849370361,1379.3663601846436,1119.456465735376,796.1021251537782,964.1144087418653,856.0451996326447,0.8000420227970831,0.6492924875740163,1.2110436315637685,1.0752957096644953
105,105,4,1251.3583437356933,955.1194463050292,825.8585299051269,566.5552149226684,667.5867047096153,620.4017786979675,0.7632661348256975,0.6599696514107084,1.1783259373947113,1.0950420406643842
106,106,5,3387.718295438135,3320.709217124536,2981.777604117334,1889.0045343389281,2321.1235153476514,2197.281945705414,0.9802199969212809,0.8801728314106174,1.228754866996625,1.1631956968670643
107,107,8,4090.6988911307863,4689.841817865625,3631.660109643335,2422.552616910507,3278.115867953671,2832.4520734131643,1.146464685541599,0.887784754218231,1.3531660138446315,1.169201466932596
108,108,12,1804.3511300543946,2198.6533498214844,1573.9461313457764,1052.9890961353528,1536.7333849380177,1262.0264041787568,1.2185285409249602,0.8723058971888291,1.4594010427820077,1.198518017717948
109,109,6,1953.541587612134,1562.1757410593996,1260.4185928062257,900.6671856257019,1091.8981611013203,964.9683058261871,0.7996634169272478,0.645196703668269,1.2123214640519722,1.0713927644158754
110,110,6,1646.4447364672849,1386.3551175938478,1081.6311221423339,775.2322708952942,968.9995512844994,840.4844727516174,0.842029548206093,0.6569495460036815,1.2499473869494995,1.0841711630257154
111,111,5,4137.873007618578,4252.318710090673,3592.353521818335,2357.647001363205,2972.3185333917813,2737.065878577995,1.0276580992846758,0.8681642755116354,1.2607139795199067,1.1609311644174924
112,112,6,3767.505074279419,4507.18852970547,3526.468330704895,2342.4404512191686,3150.462103705722,2774.731802344322,1.1963324377386602,0.9360221847556169,1.3449486419456267,1.1845474239911453
113,113,5,1231.4349746098878,950.7722740703368,792.8342180394532,563.2803922060548,664.5375921527652,602.2400851249695,0.7720848389672679,0.6438295438950148,1.1797634026459585,1.0691657182781231
114,114,17,3367.469189426001,3880.247042170312,2523.900631471594,1801.970776757607,2712.115140254649,2073.550261352071,1.1522739552761034,0.7494947954970905,1.5050827545243097,1.1507124799677015
115,115,11,7565.064571178833,10110.341653455565,6935.280460083276,4940.663640252005,7067.013884589442,5756.637345787916,1.3364514682364586,0.9167509933101047,1.4303774551689536,1.1651546765677598
116,116,5,2872.5314258728763,3162.285598938867,2568.847552486133,1682.4925838599154,2210.385398579868,1998.1921772816675,1.100870671233107,0.8942800518554943,1.3137563991568268,1.1876380297008413
117,117,5,1117.6203041129638,880.4645272419189,726.2622647269775,515.6928014544983,615.3924797645013,554.873898267746,0.7878029094511919,0.6498291611688278,1.1933315299899527,1.0759775911215717
118,118,6,2706.8365289512208,2916.406362578125,2255.4355958210695,1547.2636248484803,2038.5053691621092,1785.4228329976006,1.077422419634666,0.8332367217960336,1.3174906566822024,1.1539228379213289
119,119,5,2880.5753800259035,2226.983254182446,1866.7709149784423,1314.5944497256164,1556.6090332863298,1411.4928182706612,0.7731036200699668,0.6480548740098082,1.1840982849206665,1.0737097045900883
120,120,7,1552.6815434583987,1262.6792009002443,990.8846699199219,723.7237163067322,882.5396476036703,765.4964506943629,0.8132248407408699,0.6381763691947118,1.219442762090759,1.0577191730026523
121,121,5,1691.4477535283447,1327.1220176466309,1096.6758089208008,780.8848571790771,927.6060531685948,838.1636438369751,0.7846071596821518,0.6483651692067609,1.1878909478659165,1.0733511299794132
122,122,7,6645.039298663403,7630.573319150122,5994.551086947412,3984.324931789688,5333.697604244335,4567.741324615935,1.148311240339083,0.9021092001898572,1.3386703382769871,1.146427915095817
123,123,5,1671.038413977124,1283.8054125397216,1070.33007829292,761.9560684750976,897.3277466164658,811.7230281829834,0.7682680432727003,0.640517937433587,1.1776633637320948,1.0653147363305135
124,124,12,2954.838890162012,4004.816042370386,2651.6427293409306,1840.6159900524792,2799.2410901864987,2224.3544770117906,1.3553415909423083,0.897389951841179,1.5208175444062546,1.2084837299215085
125,125,9,4987.432791373193,6471.270878336596,4590.708628041113,3188.092527320304,4523.324325632482,3767.207584003923,1.2975154050256097,0.9204552362052282,1.418818395912268,1.1816493880654035
126,126,6,1343.9233264827883,1108.7457308967287,866.9137299892578,631.7701516224365,774.9505966648131,673.5301566123962,0.8250066868014352,0.6450618966917384,1.2266337601969288,1.066099996783192
127,127,6,1279.090801620996,1036.0342575538086,822.4055128239991,596.3594743615112,724.1252777725123,635.1637952327728,0.8099770995466772,0.6429610093214351,1.2142429338408565,1.065068675085287
128,128,8,2381.7436489812253,2090.4308479234373,1526.6746405031738,1142.3347026236268,1461.1275928648822,1204.9464857895778,0.8776892713947636,0.6409903270472448,1.2790713523007542,1.054810366018076
129,129,9,6439.3297563974365,8129.642657272021,5956.25251183872,4087.7075030752717,5682.5261831003445,4833.625473976135,1.2624982668724596,0.9249801978103728,1.3901499015830403,1.1824783134164305
130,130,7,1609.978966175244,1318.7922111846924,1026.4846136956298,750.5243242705383,921.7626408180998,792.6199977036347,0.819136298604999,0.63757641264979,1.228158250185954,1.0560883532642473
131,131,6,1217.6901129630614,971.5549009101076,784.6729092582275,562.6325969035339,679.0542084529651,601.5356647968292,0.7978671178876359,0.6443945802835228,1.20692297636177,1.0691447102556795
132,132,7,6094.861645510059,5906.68101363606,5285.565755755029,3361.6045020851866,4128.696898976406,3890.7859176856578,0.969124708185521,0.8672166922195488,1.2281923398232588,1.1574192964318744
133,133,5,1244.5868082611817,967.0355206065918,800.9013482819336,570.0242201825257,675.9056014816077,609.2554349899292,0.7769932271398906,0.6435078236132655,1.185748916537578,1.0688237682160968
134,134,4,1407.3253973188964,1043.047279003369,900.1676413466064,644.7755589121093,729.048257260155,682.2832396030426,0.7411557277304057,0.6396300692515895,1.1307008263313112,1.0581716849723921
135,135,8,1090.3924465192872,1087.9156319324952,788.7453581806396,537.3487807194214,760.369480968814,623.8702217285944,0.9977285108726693,0.7233591544938202,1.4150389993456478,1.1610154225963536
136,136,7,1282.0108130075196,1054.511851970825,810.2320937936523,605.185907682556,737.0306766876068,632.5820145606995,0.8225452088793263,0.6320009828098851,1.2178582933464615,1.0452689108096578
137,137,9,2988.8317445013918,2502.615312093921,1881.6095665045655,1408.7674606833896,1749.234081348851,1465.8843555199567,0.837322246960883,0.6295468354704801,1.2416769482312588,1.0405438771341722
138,138,9,4241.269654238086,4751.964620591552,3611.175421345508,2456.5575453543674,3321.5292562014934,2853.0269992447634,1.120410869382746,0.8514373562022973,1.3521072455570546,1.1613922924949043
139,139,4,1122.658876863379,965.6539680226318,827.102832469458,515.3666011530152,674.9503359470195,622.8624923229218,0.86014905143813,0.736735663445978,1.309650905660111,1.208581407738509
140,140,7,2736.0320426423095,2695.7096773978274,2031.7000751954101,1455.9688773137207,1884.2279316050813,1636.3274216651917,0.9852624660033071,0.742571740217379,1.2941402532460058,1.1238752745074019
141,141,7,2246.0995368727054,1777.6409996131836,1457.5568568030517,1039.849228910095,1242.4979311232153,1112.3062812573467,0.7914346494582484,0.6489279895549245,1.1948827739436072,1.0696803443545335
142,142,7,1556.7048798741944,1327.094419746167,1026.910961996997,730.4627640391542,927.5658851593706,796.6508052349091,0.8525022545399977,0.659669649188732,1.2698332219295045,1.0906111090861943
143,143,9,3618.9985458950196,4432.87636799524,3163.3003968573244,2186.7936941656403,3098.4865732046715,2574.376431883689,1.2248903423913753,0.8740816987742127,1.4169085000891604,1.1772379071478567
144,144,9,3522.760506874976,3978.535310023242,2636.5403043389647,2007.747874524759,2780.902153637447,2225.67783419046,1.1293800138439107,0.7484301868360126,1.3850853430965262,1.1085444853065956
145,145,9,3915.5022432434084,4553.44177122395,3377.9208660125732,2289.9970150823333,3182.76179201034,2668.8027727603912,1.1629266153738949,0.8627043623436851,1.3898541225373207,1.1654175770462472
146,146,4,1204.9017131566407,960.9211152088867,795.7374410771729,562.4875475517273,671.6420728046116,611.4170258045197,0.7975099584607896,0.660416889102493,1.194056785306605,1.0869876648216692
147,147,6,10953.51136727738,13410.223143129126,10802.6362657547,6683.5655321857275,9373.683269813659,7964.635020375252,1.224285317600614,0.9862258689050704,1.4024973982335116,1.191674560834384
148,148,7,1815.5760405343995,1489.8711539490723,1141.3091982400879,849.4677902741394,1041.3468179128015,886.8754949569702,0.8206052077612466,0.6286209846127696,1.2258814634710742,1.0440366369521306
149,149,6,2240.593557112403,1665.5535897206787,1413.9775416219727,1018.9943337765809,1164.1592721651548,1064.0472589852916,0.7433537351893419,0.631072751741845,1.142459024134674,1.0442131263298946
150,150,7,4638.329804616529,5929.873510536742,4228.604494448071,2961.1427135062963,4144.908438441184,3493.3085281848907,1.278450166401436,0.9116653348451723,1.3997665224089075,1.1797163683639063
