problem_ordinal,example_idx,steps,our,weak,strong,our_power,weak_power,strong_power,speedup_vs_weak,speedup_vs_strong,power_vs_weak,power_vs_strong
26,26,7,2271.436380169922,3121.319488439453,2317.132127609497,1470.5156507816944,2181.729192307178,1870.8879186745514,1.3741610884148792,1.0201175554985857,1.4836490799315314,1.272266580556302
27,27,5,2180.108783852197,2742.5497128305665,2212.9789969289795,1391.4733224283875,1916.9900102925658,1723.875479932165,1.2579875523388107,1.015077327021591,1.3776692512847108,1.2388850379996306
28,28,7,2912.741608210181,4001.4542293775635,2951.1768187082275,1994.4346687576049,2796.943390142916,2388.867411375046,1.3737759017478979,1.0131955441532159,1.4023740330813736,1.197766689877661
29,29,11,1895.8039336015136,2663.383241222608,1915.1109706925781,1265.3977759031095,1861.5900148514017,1537.521855911803,1.404883276174505,1.0101840895827168,1.4711500607173047,1.2150502278340733
30,30,11,1999.1358089798096,2859.607020231934,2051.77335648042,1323.5712972558335,1998.7504288621224,1645.553524595343,1.4304215888620575,1.026330150890285,1.510119200232085,1.2432677620065324
31,31,5,1200.1384229027344,1489.2776722509766,1241.8283162560058,662.4196282293126,1040.9528511434328,943.1418472458508,1.2409215835694276,1.0347375707315807,1.5714402272860817,1.4237830629610502
32,32,7,920.9354911425781,1295.8403666303225,993.7819819750977,525.3341397986756,905.7193020313955,773.7919263839722,1.4070913534047977,1.0791005358498464,1.72408231907124,1.4729519133869986
33,33,7,1069.055289552783,1402.1715046309325,1137.9379563315917,595.8742730482861,980.0447626218219,872.9789972305298,1.311598678135255,1.0644332126242266,1.6447173622855922,1.465038912931535
34,34,3,703.3608737921143,837.5357617084961,768.5117491918945,372.11116091793684,585.4061516822387,566.353038663783,1.1907625131221595,1.0926279493605104,1.5732023469496006,1.5219996015886315
35,35,5,1047.441041265674,1300.430817697632,1103.3519620908692,578.0534114635601,908.9489046826446,836.6803656052589,1.2415312809647578,1.053378585163739,1.5724306554671097,1.447410133757168
36,36,5,839.7535035266112,1082.2005366000735,904.0495734515381,465.24296099255366,756.4059440418511,689.2655403614044,1.2887121423790278,1.0765654083667533,1.6258299586696112,1.481517396611265
37,37,7,4795.824466455798,6925.565991668115,4810.4384474738645,3379.247534305795,4840.897484561612,4021.5701934099197,1.4440824596706383,1.0030472301728897,1.432537106387528,1.190078605542603
38,38,7,2385.7322697299314,3172.6910556413086,2436.9060091555907,1540.2086623114847,2217.637919034075,1943.517522013222,1.3298604775968688,1.0214499087240214,1.4398295330360829,1.2618533901091475
39,39,8,8405.799371539551,11361.740223667799,8398.180377807861,5830.325041671044,7941.772805028592,6788.261025222103,1.3516549374395617,0.9990936027146345,1.3621492366662942,1.164302329064745
40,40,5,828.4824410259766,1054.7971787552979,884.4639568155029,458.45460011172906,737.2509974651531,674.1277935504913,1.2731678144548935,1.0675711554250924,1.608122150558592,1.4704352260533562
41,41,9,3936.608320221631,5636.915029590356,3954.9950491706054,2730.225394557869,3940.1095904212593,3274.9113452752035,1.4319217384758762,1.0046707031671211,1.4431444371864097,1.199502191944684
42,42,5,907.4205217986084,1183.4049374942626,967.0795731528808,509.09560705810253,827.1478192924897,742.6966381072998,1.3041416951300842,1.0657457594589348,1.6247396516978552,1.4588549337502663
43,43,5,3840.445100907739,4565.0699792730475,3907.2651184278807,2475.453857246686,3190.9316747262596,2942.0574131011963,1.188682524896407,1.0173990294782103,1.2890289452922226,1.1884921241769735
44,44,6,4867.050933442285,6036.87264287793,4867.097749250391,3250.8341318057514,4219.711290739673,3779.038987872037,1.2403553456565686,1.0000096189270968,1.2980395552804584,1.1624828689038287
45,45,6,3995.086752861133,4729.335572820507,3995.420129750171,2558.5866676416163,3305.7428772383355,3023.662669450505,1.1837879538995073,1.0000834467208501,1.2920191131478898,1.1817706656923892
46,46,9,3843.051069513745,5240.793789286327,3880.4477863686034,2560.7263089291873,3663.2208394119443,3113.057415787273,1.363706517163051,1.0097309965905787,1.4305397756247462,1.2156931433601947
47,47,6,4869.160864781909,5881.680784531983,4894.408874986987,3152.3812468072388,4111.232174795856,3736.5447816207175,1.2079454649102919,1.0051852898078792,1.3041671843974298,1.1853086568780744
48,48,5,734.4479787766113,960.3371498267334,791.0109960831298,406.4889585632158,671.2234404456866,602.9318365105903,1.3075632006318425,1.077014327686948,1.6512710279221525,1.4832674389034464
49,49,7,956.6224824462403,1337.5669590332031,1038.5762535533447,543.3848430341834,934.8861895642091,805.2793600766033,1.398218193255113,1.085669919546042,1.7204863211567294,1.4819687563974702
50,50,9,3048.9788127768193,4375.1941154231445,3130.0123571158083,2040.4596769843254,3058.1666746199785,2544.8579529494373,1.434970324191427,1.026577273675834,1.4987635919077615,1.2471983551817019
51,51,6,1759.9288651121337,2584.9974050695805,1810.4635647520263,1168.1151507076193,1806.850504383637,1503.641075608167,1.4688078912239886,1.028714058074542,1.546808551613328,1.2872370285560404
52,52,6,1136.0773877166016,1501.778107289917,1202.4926341643554,633.545360991546,1049.6802166276518,921.2856834001135,1.321897718876648,1.0584601429144203,1.6568351396099303,1.4541747759911499
53,53,6,4410.96858879242,5350.933564515308,4456.636548042297,2771.1955882823486,3740.2398757994006,3261.38846719265,1.2130971819004088,1.010353272377843,1.3496845519004625,1.1768885895254093
54,54,7,2337.823452913855,3207.397825019702,2381.8618620431885,1548.7222556770917,2241.897961547971,1910.6717599146052,1.3719589565336991,1.01883735449503,1.4475790951734127,1.2337084670351506
55,55,4,733.0711605367919,920.9936334039062,791.4375501211425,399.43983200474537,643.7327628837305,596.2928174619544,1.2563495646582357,1.0796189957078817,1.6115888083892518,1.492822622293889
56,56,4,717.7985674903076,925.4921119543944,786.9400299269043,392.22354534675515,646.8771999473215,594.6456542015076,1.2893479506238932,1.096324324912407,1.6492564192581385,1.5160886215430949
57,57,7,1590.8085901231202,2069.357376817163,1635.4359758805663,892.8845832702258,1446.407671828797,1263.3413810464233,1.300821097940517,1.028053271798081,1.6199268068122203,1.4148988623136314
58,58,6,7066.621238876416,9374.779569141308,7066.621238876416,4837.1532011402405,6552.908216746576,5479.720712184906,1.326628278528182,1.0,1.354703467982343,1.132840016498381
59,59,7,928.1222533612549,1253.4493032474854,999.67421405708,521.7564495337981,876.0879490051924,769.1392206437146,1.3505217644637195,1.0770932497703778,1.6791128308773144,1.4741345724254273
60,60,7,993.2949107778077,1329.8584183336911,1068.0932073018555,552.7598422999664,929.4979180840502,817.2025912789709,1.3388354293412563,1.07530321127436,1.6815583314021556,1.478404414978285
61,61,10,1256.3839975789795,1889.5918391145751,1335.460732814575,749.3291465600628,1320.720252945889,1064.0523166169621,1.5039922848076475,1.0629399414414498,1.762536875829407,1.420006577218697
62,62,5,6286.251008233301,8338.072470166186,6286.251008233301,4358.038906082932,5828.260397625363,5060.507934093475,1.326398271282128,1.0,1.3373585053337413,1.16118925120885
63,63,5,4928.365377045044,6090.392690978002,4928.271453094849,3300.380678812319,4257.132243944025,3839.228709568544,1.2357835154319845,0.9999809421698658,1.2898912756561174,1.1632684478537598
64,64,7,3286.9110159673096,4319.1365276129145,3328.150685324609,2194.1427672266354,3019.003311041429,2628.623405456543,1.314041209704556,1.0125466339541787,1.3759374987514623,1.1980183991304654
65,65,8,2193.486959435449,3096.522707438062,2256.7733744684083,1399.1512738270803,2164.3857980720045,1830.7924217469251,1.4116895904569373,1.0288519677587906,1.5469276543284616,1.3085021298227335
66,66,5,1917.1112031627686,2453.5432131966554,1975.1395548379883,1226.2719237374636,1714.9744719204627,1538.608603477478,1.2798126729158454,1.030268641474468,1.3985270629808753,1.2547042574277216
67,67,6,1037.3664846604004,1391.7402844400144,1125.8556187984618,584.9227965455651,972.7637817963702,867.2608630657196,1.3416090697162097,1.0853017091322648,1.6630635487987728,1.4826928753462605
68,68,5,1800.1167965855957,2277.744534640381,1870.1259451054932,1159.8909215462738,1592.091199785626,1451.0421230793,1.2653315267991134,1.0388914478508775,1.3726214855300163,1.25101601894158
69,69,6,2210.9466451230223,3004.4464824272213,2257.475251565283,1460.8228223991869,2100.0454118230277,1813.7451650402675,1.3588959684099688,1.0210446536757887,1.4375770830127172,1.2415914765498102
70,70,8,1997.266862393482,2715.198369008813,2061.107778152759,1251.730969558112,1897.8400937227614,1629.5523346688399,1.3594569759971773,1.0319641390749212,1.5161725162018957,1.3018391126362456
71,71,5,731.3655804256837,971.1511013190429,801.3243076412598,404.54016790014646,678.7823925388111,610.4707989692688,1.327860002317575,1.0956549352170188,1.6779109873370015,1.5090486616892704
72,72,5,828.6208870658447,1091.0847233131346,893.4666447623779,463.75621609255984,762.6159913894813,685.4942243099213,1.3167477918359953,1.0782574500700226,1.6444329260209267,1.478134848704875
73,73,6,2589.1720288877927,3208.5976327916746,2644.628189797827,1650.4340625925988,2242.7470664845805,2020.4502499753144,1.2392369440859297,1.0214184922018705,1.3588831673538908,1.224193256652418
74,74,11,3071.0005220187013,4380.4906996125965,3094.9004740169435,1984.1380922350324,3061.848100008406,2496.185404301871,1.4264050651261728,1.0077824643229079,1.543162803028184,1.2580704004780447
75,75,4,11229.767701188197,14016.369059239063,11154.003524780273,7252.016641123828,9797.400122067304,7836.818476295472,1.2481441675553113,0.9932532730485684,1.3509897462878717,1.0806398915103728
76,76,9,2498.158873520776,3345.451508080225,2495.120859351465,1482.4247707831662,2338.3765728776766,1963.1417246374294,1.339166833438947,0.9987838987337784,1.5773998242368215,1.324277469810694
77,77,6,2287.2213557269283,3004.0991097574706,2339.3203597369384,1485.833579391574,2099.802597770073,1846.0530288219452,1.3134273612108274,1.0227782955416889,1.4132151991274218,1.2424359325476246
78,78,15,3254.8969434433957,5096.8612466840095,3311.1252225272333,2254.593393259157,3562.5493433633237,2815.846039561427,1.5659055679016298,1.0172749798414056,1.5801294166898245,1.2489374128303214
79,79,9,1441.7665749209718,2032.5037588072512,1493.4199524081544,925.326491769996,1420.6261374782684,1183.7910631921216,1.409731501729855,1.0358264495693512,1.535270145309302,1.2793225674623514
80,80,7,1171.569519019873,1551.5486290511722,1259.2767615489747,647.6970435606531,1084.4593696683692,958.2923154122387,1.3243333868477452,1.0748630287022805,1.6743312022958396,1.4795378872568532
81,81,3,1115.5611735129396,1278.2809537886476,1182.023804692749,593.0494349486629,893.4870275830643,874.7983753296442,1.1458636102969575,1.0595777558038493,1.5065978903772308,1.4750850835990945
82,82,4,759.3248333222168,965.4751604883057,835.7278653870361,410.51887006503296,674.8253483669258,627.4229915142059,1.2714916174466926,1.1006196935908692,1.6438351500383463,1.528365776254845
83,83,7,909.5168599706054,1270.798544811548,1004.3823080205323,513.4903573364563,888.215069136872,774.8162934780121,1.397223735745392,1.1043031220476691,1.7297599778585195,1.5089208247202315
84,84,10,1050.9045474842528,1530.265680523291,1124.5645143106933,613.8843450566222,1069.5512740761806,885.0697160099525,1.4561414585050323,1.070091966965767,1.7422683648619992,1.4417531952672895
85,85,5,1043.3012120438966,1333.9980038679198,1103.8452757310301,578.8239518873589,932.4123685116758,839.9772057599615,1.2786317014379087,1.0580312406313837,1.610873851144858,1.4511790727060718
86,86,6,749.5481607118409,1070.4578368602295,799.0800671561767,439.14434946447875,748.1873615173002,632.160799741745,1.4281375006558923,1.0660823533971395,1.7037390152684162,1.4395284842276648
87,87,7,8004.255949373608,10658.66594830708,8004.255949373608,5540.136924587475,7450.334350911447,6401.893805265427,1.3316248275570446,1.0,1.344792457718219,1.1555479390506433
88,88,9,801.119623766919,1177.513970132666,831.7265099467529,479.95513290546603,822.9882789531334,662.3044750580585,1.4698353843785714,1.0382051384984408,1.7147191946277875,1.3799299760557178
89,89,10,2864.1749030524047,3959.85520088728,2906.422826633337,1941.1080833116234,2767.83434700101,2337.9696510904896,1.3825465744662409,1.0147504691616103,1.4259042918820635,1.2044510407178364
90,90,8,1330.4240687186036,1830.3383174514895,1355.5291622732911,783.1005240146281,1279.3229199113912,1073.662797173496,1.3757555658282534,1.018869993519335,1.6336637260218378,1.3710408360720754
91,91,5,803.6690042019043,1031.438113667822,861.0257447597656,447.15378213311766,720.9230118042079,657.9900712966919,1.2834115889440174,1.0713686110301346,1.6122484939411497,1.471507337269504
92,92,5,2641.8079202019776,3436.1100266927497,2653.5445502190673,1797.8358037590426,2401.788678034231,2118.556099026576,1.300666108393696,1.004442650779922,1.3359332776733008,1.1783924286060765
93,93,4,3231.4170980606814,3788.701122724927,3252.086932350232,2115.8084055266754,2648.2602981975238,2448.405302166939,1.1724580912190805,1.0063965231544871,1.2516541154104681,1.1571961316400348
94,94,8,3066.8541503813717,4307.153861963916,3118.9912896056153,2041.5166158215425,3010.616971187977,2550.092004942078,1.4044208334551251,1.0170002017271542,1.4746962860140382,1.2491164584109327
95,95,8,1363.5234313869382,1812.6133458067625,1447.8706331898925,766.8795114451108,1266.9331613909271,1110.5519546975318,1.3293598804994664,1.061859737692339,1.6520628631784846,1.4481439888839946
96,96,7,657.8354284822265,954.200316655371,717.9838924234131,380.96282406708815,666.9129165645045,563.3807094097137,1.4505152433898623,1.0914339078391728,1.7505984165191406,1.4788338226684856
97,97,8,4859.06968834082,6208.159309279419,4867.98419592749,3268.28756062318,4339.4197891623135,3807.5564171323094,1.2776436041194668,1.001834612005681,1.3277350014864957,1.165000431114545
98,98,6,4660.388583576611,5704.802742668116,4669.815207731274,3093.1376820830264,3987.594435086612,3589.0195955063946,1.2241045226941074,1.002022712051927,1.2891745680073405,1.1603167929755471
99,99,7,2381.541471108435,3039.8169924479002,2437.5367725885376,1492.2917593119084,2124.7589577706826,1861.432807803154,1.276407330850756,1.0235122092810085,1.4238227508207932,1.24736519932366
100,100,8,2040.9793879240233,2829.027992140747,2069.1923073515136,1300.943332907342,1977.4069984823823,1669.4204046696752,1.3861129656082833,1.0138232260425653,1.5199793476502028,1.2832383720656475
101,101,7,2310.2619214214114,3290.378973038842,2336.9158644847657,1554.6838491406963,2299.9017773317505,1933.7000530873352,1.4242449925393759,1.0115371953353909,1.4793372804399754,1.24378988960111
102,102,5,127948.65180551508,129522.91716965074,127946.06402760676,82514.57349711188,90536.46684827228,89730.7131464271,1.0123038839559528,0.9999797748716238,1.0972178975322604,1.087452910964483
103,103,10,2544.3400856488283,3700.9009919119626,2594.326575697046,1684.871536729798,2586.825341424862,2125.3914289777385,1.4545622311996085,1.0196461512083872,1.5353249699058273,1.2614560710681568
104,104,6,1015.227384937036,1379.3663601846436,1119.456465735376,566.3672671940003,964.1144087418653,856.0451996326447,1.3586772585633033,1.1026657499046917,1.702277770250488,1.511466585761249
105,105,4,749.1083437356934,955.1194463050292,825.8585299051269,405.5756144428101,667.5867047096153,620.4017786979675,1.2750084207338936,1.1024553882108583,1.6460227906620142,1.529682151995975
106,106,5,2937.6459759751224,3320.709217124536,2981.777604117334,1870.2430608616003,2321.1235153476514,2197.281945705414,1.1303980276324002,1.0150227864429997,1.2410812069947397,1.1748643754855854
107,107,8,3628.120676263208,4689.841817865625,3631.660109643335,2394.964943680222,3278.115867953671,2832.4520734131643,1.2926366668420575,1.0009755555826143,1.3687531738633116,1.1826695338014752
108,108,12,1542.289463962964,2198.6533498214844,1573.9461313457764,1019.599181798694,1536.7333849380177,1262.0264041787568,1.4255776241717761,1.020525762590292,1.5071936231127978,1.237767180189761
109,109,6,1161.4215876121339,1562.1757410593996,1260.4185928062257,645.57967963443,1091.8981611013203,964.9683058261871,1.3450548515041902,1.0852377863904081,1.691345306468793,1.4947315354978585
110,110,6,1012.1747364672851,1386.3551175938478,1081.6311221423339,575.9084538833313,968.9995512844994,840.4844727516174,1.369679629065368,1.0686209437685306,1.682558303755689,1.4594063814904243
111,111,5,3569.0291414197754,4252.318710090673,3592.353521818335,2295.612483554882,2972.3185333917813,2737.065878577995,1.1914497028732813,1.0065352171345066,1.2947823531561313,1.1923030991448078
112,112,6,3510.9896595745236,4507.18852970547,3526.468330704895,2361.842687645981,3150.462103705722,2774.731802344322,1.283737340955789,1.00440863478141,1.3339000603997668,1.1748165179916628
113,113,5,723.4449746098877,950.7722740703368,792.8342180394532,398.40758962664796,664.5375921527652,602.2400851249695,1.314228873568489,1.095915025834526,1.667984269013325,1.511618003284865
114,114,17,2459.7872581239867,3880.247042170312,2523.900631471594,1569.365887453645,2712.115140254649,2073.550261352071,1.5774726165260615,1.0260646009673637,1.7281598650364176,1.3212663012042936
115,115,11,6940.438225088769,10110.341653455565,6935.280460083276,4861.61754841971,7067.013884589442,5756.637345787916,1.4567295789634742,0.9992568531210538,1.4536342717634392,1.1840991786075679
116,116,5,2533.5938096882815,3162.285598938867,2568.847552486133,1656.5885487975283,2210.385398579868,1998.1921772816675,1.248142297651073,1.0139145204187994,1.3342995761888643,1.2062090968406727
117,117,5,655.5503041129639,880.4645272419189,726.2622647269775,365.57351878927614,615.3924797645013,554.873898267746,1.3430922413090636,1.1078665667155705,1.6833617538890333,1.5178175380574717
118,118,6,2203.7583220356687,2916.406362578125,2255.4355958210695,1437.767478423244,2038.5053691621092,1785.4228329976006,1.3233784909246151,1.0234496102719943,1.417826873784679,1.2418022105741462
119,119,5,1816.4257836643555,2226.983254182446,1866.7709149784423,987.275060941243,1556.6090332863298,1411.4928182706612,1.226024907932024,1.0277165914329423,1.5766720895413868,1.4296854788623747
120,120,7,924.0806503001709,1262.6792009002443,990.8846699199219,521.4385883138691,882.5396476036703,765.4964506943629,1.3664166655692722,1.0722924125703215,1.692509276034715,1.4680471830243378
121,121,5,1028.4777535283447,1327.1220176466309,1096.6758089208008,570.7722213347779,927.6060531685948,838.1636438369751,1.290375035428567,1.0663097039858107,1.6251772922644065,1.4684730834953559
122,122,7,5928.491825942773,7630.573319150122,5994.551086947412,3943.184290548479,5333.697604244335,4567.741324615935,1.2871019380948,1.0111426755647308,1.352637161044898,1.158389004430879
123,123,5,993.7184139771241,1283.8054125397216,1070.33007829292,543.8743723057252,897.3277466164658,811.7230281829834,1.2919207237003816,1.0770959491524121,1.6498805465171942,1.4924825833247644
124,124,12,2618.4552557599977,4004.816042370386,2651.6427293409306,1790.754072302755,2799.2410901864987,2224.3544770117906,1.5294575049776826,1.0126744474658973,1.5631633251498998,1.2421328597909946
125,125,9,4555.836422242774,6471.270878336596,4590.708628041113,3147.8427623169637,4523.324325632482,3767.207584003923,1.4204353006930133,1.0076544025215841,1.436960060324963,1.1967585004884669
126,126,6,795.7533264827881,1108.7457308967287,866.9137299892578,454.7620502514038,774.9505966648131,673.5301566123962,1.393328427287084,1.089425203939765,1.7040793008924142,1.4810606035399214
127,127,6,753.8808016209961,1036.0342575538086,822.4055128239991,426.25262140277096,724.1252777725123,635.1637952327728,1.3742679947892633,1.0908959494069368,1.6988171835505923,1.4901111766597193
128,128,8,1471.602753280884,2090.4308479234373,1526.6746405031738,857.4694995273396,1461.1275928648822,1204.9464857895778,1.4205130041126242,1.0374230661770028,1.7039994934750393,1.4052353890765523
129,129,9,5933.902122669409,8129.642657272021,5956.25251183872,4073.6612912342684,5682.5261831003445,4833.625473976135,1.3700331568015216,1.0037665584479267,1.394943216150062,1.1865555647390624
130,130,7,958.6320732049073,1318.7922111846924,1026.4846136956298,540.9864217769946,921.7626408180998,792.6199977036347,1.3757021573205812,1.0707805866163826,1.7038554087741389,1.4651384319408454
131,131,6,721.1801129630616,971.5549009101076,784.6729092582275,402.3307027693176,679.0542084529651,601.5356647968292,1.3471737274040307,1.088040137482851,1.6878011143044958,1.4951274179582779
132,132,7,5256.451773909937,5906.68101363606,5285.565755755029,3328.418096364977,4128.696898976406,3890.7859176856578,1.1237011709978,1.005538713774489,1.2404381839785776,1.1689594891744077
133,133,5,727.9868082611817,967.0355206065918,800.9013482819336,401.8938276701965,675.9056014816077,609.2554349899292,1.3283695660864858,1.1001591501292591,1.6818013986427074,1.5159611644742612
134,134,4,833.3253973188965,1043.047279003369,900.1676413466064,459.4314815992431,729.048257260155,682.2832396030426,1.2516686547166596,1.080211456704386,1.586848717293813,1.4850598335753373
135,135,8,759.0348532592042,1087.9156319324952,788.7453581806396,447.0306581983396,760.369480968814,623.8702217285944,1.4332881122139736,1.0391424778372984,1.7009336317856112,1.395587104121602
136,136,7,756.7896534508789,1054.511851970825,810.2320937936523,435.24901070338626,737.0306766876068,632.5820145606995,1.3934015180603556,1.0706172978172754,1.6933540538013512,1.4533795574593318
137,137,9,1849.441744501392,2502.615312093921,1881.6095665045655,1052.5804646334727,1749.234081348851,1465.8843555199567,1.3531733667927044,1.0173932604791756,1.6618530745371238,1.392657763252716
138,138,9,3540.807045973194,4751.964620591552,3611.175421345508,2324.1146437014045,3321.5292562014934,2853.0269992447634,1.342056926258028,1.0198735413872215,1.429158955305061,1.2275758456996806
139,139,4,769.648876863379,965.6539680226318,827.102832469458,416.80783290081786,674.9503359470195,622.8624923229218,1.2546681961754436,1.0746495672679033,1.6193321782117958,1.494363692707128
140,140,7,1926.6920426423096,2695.7096773978274,2031.7000751954101,1202.7832785282594,1884.2279316050813,1636.3274216651917,1.3991388440577506,1.054501721203504,1.5665564738401137,1.3604507569039554
141,141,7,1363.8780989661377,1777.6409996131836,1457.5568568030517,759.9675244903708,1242.4979311232153,1112.3062812573467,1.3033723475438832,1.068685579677484,1.634935561169441,1.4636234383873863
142,142,7,931.0448798741943,1327.094419746167,1026.910961996997,529.8012554396057,927.5658851593706,796.6508052349091,1.4253817924711516,1.102966123540421,1.7507808364661526,1.50367859089704
143,143,9,3091.7117831244136,4432.87636799524,3163.3003968573244,2083.195747457157,3098.4865732046715,2574.376431883689,1.433793535410172,1.0231550088606787,1.4873717829862243,1.2357822998756067
144,144,9,2647.410506874975,3978.535310023242,2636.5403043389647,1738.7809640732576,2780.902153637447,2225.67783419046,1.502802568657755,0.9958940245542647,1.599340118793872,1.2800219695162758
145,145,9,3330.022243243408,4553.44177122395,3377.9208660125732,2192.095551193082,3182.76179201034,2668.8027727603912,1.3673907976028845,1.0143838747222638,1.451926577871148,1.2174664426958277
146,146,4,748.5717131566406,960.9211152088867,795.7374410771729,420.3029492851257,671.6420728046116,611.4170258045197,1.28367275749279,1.0630076278485596,1.5979951459940438,1.454705532864928
147,147,6,10802.6362657547,13410.223143129126,10802.6362657547,7160.545599303334,9373.683269813659,7964.635020375252,1.2413843077953761,1.0,1.3090738882698612,1.1122944348193453
148,148,7,1076.8862543751954,1489.8711539490723,1141.3091982400879,611.2145521073776,1041.3468179128015,886.8754949569702,1.383499090916978,1.0598233505192898,1.7037336796422653,1.4510052025089297
149,149,6,1339.6654741537109,1665.5535897206787,1413.9775416219727,729.99014734874,1164.1592721651548,1064.0472589852916,1.2432608153709692,1.0554706147929998,1.5947602531257152,1.457618658073424
150,150,7,4183.110755239087,5929.873510536742,4228.604494448071,2882.435482024234,4144.908438441184,3493.3085281848907,1.417575067337135,1.0108755760654928,1.437988279109845,1.211929477683109
151,151,8,6267.284757634473,7998.439466562891,6268.385312144971,4231.017705042164,5590.82560977706,4905.553688057439,1.2762208477633983,1.0001756030806095,1.321390265777993,1.1594264146452096
