problem_ordinal,example_idx,steps,our,weak,strong,our_power,weak_power,strong_power,speedup_vs_weak,speedup_vs_strong,power_vs_weak,power_vs_strong
17,17,10,9153.561292424027,9682.63964484568,7100.601583004373,4869.751992359322,6095.369160567293,5124.242443244422,1.057800274179575,0.775720111131086,1.2516795865848966,1.052259427437865
18,18,8,2077.018513661475,1917.3794570541502,1561.223411963623,863.1185819776307,1244.2957036409437,1106.1195613028954,0.9231402823049926,0.7516656215121637,1.44162775500666,1.2815383475680546
19,19,8,7908.349379142302,8185.455400828735,6082.128878251188,4122.378981014846,5128.260149603091,4166.78197256724,1.0350396787498135,0.7690769067806188,1.2440050206981739,1.0107712055967892
20,20,8,15856.892217442846,14911.78090712395,11085.820101970397,8534.183311663746,9359.813188383572,8097.789386677742,0.9403974437513514,0.6991168225117789,1.0967438648278658,0.9488651802932824
21,21,5,6683.647989331981,7139.344162383399,5780.790845502635,3408.050558712227,4444.635969254764,3824.937010625998,1.0681807560450178,0.8649155154085868,1.3041578734483983,1.1223240221152402
22,22,6,1466.09765476604,1535.1099287226318,1236.8263535483886,617.8692223743592,996.2236720033881,878.6576585769653,1.0470720853636484,0.8436179878793691,1.6123536112950916,1.4220770783830978
23,23,7,2212.5234872032224,2074.572498416431,1668.3334753440918,926.3408979559631,1346.3244249794634,1190.728310585022,0.9376499324935208,0.7540410237420696,1.4533790184048052,1.285410493277851
24,24,7,3025.5678282062627,3795.9327770204345,2485.862801897083,1625.055022700785,2408.1834450803417,2019.6929580687531,1.2546183039204546,0.8216185995641192,1.4819088655090733,1.242845891280711
25,25,8,2381.985728543066,2350.448961398706,1853.206327539038,1018.0770273666199,1525.3578055573605,1331.1645174139862,0.9867603039067537,0.7780089970029105,1.498273474948044,1.3075282926844989
26,26,6,2143.1069511901123,2441.2133692964844,1672.0832980742675,1034.678089912097,1563.1044375549602,1296.624361038208,1.1391001125449327,0.7802145838525345,1.5107157025889633,1.2531669257134508
27,27,5,2026.925224555835,2218.589599305176,1603.3782336165038,973.0987817477875,1411.6265188679567,1211.2878108024597,1.0945591738794116,0.79103965661479,1.4506507924432168,1.2447737408805093
28,28,6,9782.31179614403,9699.882518432618,7839.849905464099,5035.555753234076,6052.4963207557685,5227.171396136284,0.9915736403184466,0.8014312024438225,1.2019520023919037,1.0380525312978897
29,29,5,3118.1911352536504,3947.6977232742433,2619.2636334683716,1599.0507970737517,2476.7503039770177,1848.7909539937973,1.266021726071361,0.839994573730743,1.5488878205179273,1.1561802522953415
30,30,7,2253.966466585559,2157.2718132750733,1708.0078479454223,987.9018782326813,1393.5860006489215,1266.8505300283432,0.9571002254275041,0.7577787306360476,1.4106522432592128,1.282364734739335
31,31,5,1964.2237240349366,1623.9400620062256,1338.7154279198242,807.0139797857745,1053.8848584820405,946.4595784793871,0.8267592138996798,0.6815493630072931,1.3059065702452874,1.172792048448317
32,32,7,1590.0947021868897,1543.0062849805417,1220.404325038452,668.3005337592773,1001.3379647091718,873.212840795517,0.9703864070853225,0.767504176549991,1.4983348271121613,1.3066170034065083
33,33,7,1832.0966938285399,1671.593558921704,1352.613382814746,762.3062732111512,1084.791100624986,963.1311030387878,0.9123937424004451,0.7382871151785032,1.4230384016851845,1.263443758611193
34,34,3,1192.3515511706055,1011.2198818867188,927.0440805315674,470.2672855184631,656.2503575924803,631.765141248703,0.8480887041191346,0.7774922417985121,1.3954837553051846,1.343417160205373
35,35,5,1721.686708433374,1425.8799983006593,1227.1694059385254,697.423716486145,925.3438820091279,857.0694171293849,0.8281878412119008,0.7127716093337166,1.3268030038773577,1.228907759901812
36,36,5,1431.995220140381,1247.979173532446,1062.3096804919433,584.7352932854309,809.8862525809575,745.0084357261658,0.8714967452266388,0.7418388452356728,1.3850476649536223,1.2740952090307633
37,37,26,26857.32784717363,26636.822356351637,17829.817884190208,13079.382285607542,16962.09044703345,13132.694032662688,0.9917897457231509,0.6638716251165157,1.2968571509449962,1.0040760141336194
38,38,6,1907.3313228279296,2283.258411637329,1569.5609208748047,937.9361393458191,1460.4573019165862,1239.8234949111938,1.1970958502647702,0.8229094243299453,1.5570967368153754,1.3218634434706094
39,39,8,10408.829907140847,10305.530570640236,7738.831145072196,5502.601021063445,6494.521589974247,5534.879195767548,0.9900757974313958,0.7434871367974865,1.180263945198611,1.0058659849370406
40,40,5,1402.5969631814696,1143.8484253983643,968.6760215585449,571.7926952380676,742.3053975987382,682.0773568153381,0.8155218180451542,0.6906303428472605,1.2982072065290675,1.1928752544335202
41,41,15,3346.283245270605,4582.505574399146,2812.654554012036,1652.2023485681414,2953.8072523699284,2202.3147960651204,1.3694314672482457,0.840530925762856,1.7877999356009906,1.3329570666533228
42,42,5,1546.5440862479736,1418.6086804752197,1189.5984940513183,644.3944738025208,920.6248016124177,842.029504776001,0.9172765866098688,0.7691979198196471,1.428666506371297,1.3066988296892919
43,43,8,16919.67422943745,15553.243449992335,11980.931241269493,8883.087813039267,9733.390107931236,8242.71586616834,0.9192401247851599,0.7081064965438072,1.0957214780252236,0.9279111092506662
44,44,6,3868.5132728859016,4062.171559124976,2987.023373258215,1873.8933210572943,2570.6022985181708,2077.7041232168563,1.0500601322984748,0.7721372947571413,1.3717975669328801,1.1087632897077444
45,45,6,1974.3124520147094,2295.01936572583,1587.8130766798583,977.2771971437226,1465.7419996803098,1232.4641783237457,1.1624397968942817,0.8042359632891727,1.4998221630098585,1.26112036781975
46,46,9,3725.160824040124,5020.654074588744,3003.9302393126222,2049.903453333331,3168.231687340817,2446.874434057071,1.3477684083297086,0.80638941006974,1.5455516610740774,1.193653501133543
47,47,7,3597.2717900709595,3584.5929016589116,2639.998839447412,1623.8969620661674,2297.284884513568,1962.7672511749768,0.9964754154948637,0.7338891786642943,1.4146740453228108,1.2086772110698745
48,48,5,1253.828607946387,1143.1760666052978,961.0950235988525,512.2134265314942,741.8690399436384,673.7979967594147,0.911748271940992,0.7665282300210113,1.4483592219893195,1.3154633632353354
49,49,7,1614.4436524292726,1462.2877708770752,1175.9869405518311,668.4619518670044,948.9516484992218,836.6251418590546,0.905753365053499,0.7284162186659842,1.41960458010933,1.2515673323251577
50,50,8,3096.7131272178667,3894.91591214978,2533.4973356081664,1721.1318914061035,2465.6399102799655,2018.6076596975327,1.2577580654521365,0.8181246474982002,1.4325688360033964,1.172837287936372
51,51,5,1804.5503072128906,2278.7418723567625,1455.4535368982179,925.3586694621399,1443.7379287104347,1168.4885867790704,1.2627754755567087,0.8065463905775788,1.5601927948106868,1.2627412757241994
52,52,6,1921.5964835210207,1754.625778798706,1457.4872808598877,788.7875692026672,1138.6894500723602,1024.650247335434,0.9131083418635492,0.7584772835289922,1.4435945678294417,1.2990192636671298
53,53,6,3565.7314188985224,4095.568226411206,2768.315947538452,1786.6167649852266,2610.5650830976915,2089.761141061783,1.1485913394106262,0.7763669279369344,1.4611779841432744,1.1696750987775841
54,54,6,7290.167320792048,7809.440307082788,5734.939472140924,3833.809326719212,4898.7064745271955,3961.5925439715384,1.0712292274567883,0.7866677429727149,1.2777647652913586,1.0333306135914895
55,55,4,1262.6305618827148,1018.5604764367431,885.622902446582,512.7552262257996,661.0039623418464,618.0639377274623,0.8066971505251405,0.701410950425614,1.2891218431984608,1.2053781338842726
56,56,4,1137.1645131452883,963.5785262915526,802.8544700819336,469.3284307265015,625.3206772544177,569.1744694709778,0.8473519135998947,0.706014354828322,1.3323733153911994,1.2127423616547557
57,57,7,2651.67026811665,2590.3532321485836,2098.5218656968505,1106.8486447320556,1681.0661130980313,1488.866026933786,0.9768760706391988,0.7913962346409408,1.5187858982336122,1.3451396756186196
58,58,6,8012.76995329727,8449.207753053759,6351.948048641814,4127.075515662277,5258.52854415073,4196.290733734767,1.0544677810919674,0.7927281184489735,1.2741537013787565,1.016771008383495
59,59,7,1569.3845736860599,1515.4741827030518,1235.6211460310303,650.9823781681519,983.4696306094806,874.1197164058685,0.9656487059405796,0.7873284641309367,1.5107469320090348,1.342770166629732
60,60,7,1688.4186638620117,1448.592539656323,1172.607806148291,694.3309983468629,940.0634419057537,832.2427626657862,0.8579581419355307,0.6945006183869832,1.3539125347189696,1.198625388535552
61,61,10,2041.3216100787108,1988.5448477663085,1407.9791373903563,889.5429309102478,1290.4611636051345,1044.1174164740082,0.9741457876839077,0.6897390055729956,1.4507013869298435,1.1737684379162994
62,62,7,4303.803248206397,4840.204354936645,3175.271657723303,2201.6748333531405,3070.414896296475,2528.063454465496,1.1246342074196334,0.7377827178894835,1.3945814567086856,1.1482456065572895
63,63,5,2282.320453926477,3064.82228476936,1910.84784481604,1299.777311063263,1929.249099002171,1565.848969221115,1.3428536205319792,0.8372390658501263,1.484292026473349,1.2047055721723565
64,64,4,2718.197457908166,2993.492750192847,1991.3150378459109,1542.9890070506162,1882.6572910904426,1630.3245817422867,1.1012786217880355,0.7325866014819837,1.220136554756857,1.0566015534087376
65,65,9,9494.084511194185,8945.281147428735,6761.912833295357,4967.185381143583,5626.51827346035,4736.638654907544,0.9421952308178453,0.7122237879094706,1.1327377260409337,0.9535860434943217
66,66,5,1690.1056645752685,1764.668966906714,1300.6896325836915,815.1706921203064,1123.0421845011786,976.7602896690369,1.0441175388582487,0.7695907184066867,1.3776773323143898,1.1982279283476527
67,67,6,1714.2086344692382,1364.860496994946,1116.4554894802245,703.2511130653381,885.73178552252,794.8512325286865,0.796204423166694,0.6512949865206501,1.2594815266794008,1.130252363290377
68,68,6,1872.4843717015626,1863.9375874752443,1361.2107591771485,875.6765742431427,1190.6500595751854,1022.6209425926208,0.9954355911560684,0.7269544033311157,1.3596915740315172,1.1678066682056487
69,69,5,1706.5215623170775,2142.331392779541,1453.6970158986205,902.0112052141144,1356.0584322879029,1129.9101866483688,1.2553790353933358,0.851848021143561,1.5033720473195333,1.2526564859913876
70,70,7,3073.846454651135,3079.35738088042,2141.3991886898316,1542.5882433439176,1959.895138150866,1673.7090424780044,1.0017928436929393,0.6966513195379724,1.270523839791712,1.0850005176040056
71,71,5,1211.5253314022461,1017.7705166022461,845.0943824856201,495.0190801895446,660.4808379916578,596.6695878505707,0.8400736577453614,0.6975457801674598,1.3342532933048912,1.205346645672938
72,72,5,1366.005420680957,1336.8802116706786,1111.0204987510253,571.8171124640808,867.5830271678706,786.0424513816833,0.9786785553195246,0.8133353513320459,1.5172386559563984,1.374639608098576
73,73,6,2279.3579167825687,2607.091877213501,1973.028596738623,1086.5031907748935,1656.815265955435,1440.313955783844,1.1437834567436191,0.8656071879767152,1.5249060288297869,1.3256417174040813
74,74,10,9865.53882495243,9225.94256729358,7144.26108234021,5088.055211045127,5858.014666447789,5102.349219366273,0.9351686442061178,0.7241632929638446,1.1513268672343093,1.0028093264967166
75,75,6,11010.833648658661,9963.439220440334,7919.559381959442,5703.151255512682,6250.542171865377,5422.637872803211,0.9048760101515183,0.7192515693781463,1.0959804311385895,0.950814318235322
76,76,6,3348.888922038574,2917.303942909863,2210.2248055031982,1415.7450876924895,1878.8629080193616,1612.7770164573724,0.8711259199167491,0.6599874934513399,1.3271194965484243,1.139171896464796
77,77,6,1800.0355380093627,1925.1663396114745,1247.438234212976,890.942265369461,1230.0436009112452,999.426485657692,1.0695157395283943,0.6930075589465877,1.3806097754282247,1.121763468302005
78,78,5,2256.985471993811,2626.2021942847414,1512.5093174444337,1302.0714277305817,1659.4697043755539,1321.0985836982727,1.1635884354916852,0.6701457923467666,1.2744843862121236,1.0146129893970979
79,79,9,1421.5802608618164,1604.823266406128,1025.3844928897217,686.6948518372315,1030.2770687700838,799.0214949302264,1.1289009214528785,0.7212990508661778,1.500341914627157,1.1635757757502745
80,80,7,1960.978021345801,1585.9409859237308,1271.4561745257324,799.5675913032838,1029.2025778261009,902.5089221000671,0.808750005691198,0.6483785951120166,1.2871989673174662,1.1287462522449045
81,81,3,1834.5317729841554,1324.5038789748048,1225.8730345053712,725.362591213684,859.5716583394482,840.2900378696569,0.7219847039336311,0.6682212063906068,1.1850234196682299,1.1584413754556533
82,82,4,1303.6249058014648,983.6424177972657,849.6214696656006,521.0068664911804,638.3421403360255,592.6064188480377,0.7545440512986558,0.6517376784415266,1.2252086899258388,1.1374253526427744
83,83,7,1538.6319493108153,1359.70769398147,1060.9890775822998,647.3088337627563,882.3771797075738,766.6640102863312,0.8837121149021445,0.689566519177987,1.3631471311435428,1.1843867568279154
84,84,10,1660.1819084024903,1713.2965242580322,1272.4586583689209,719.7488097773734,1111.8250076338627,927.0885929340266,1.031993250611104,0.7664573694778688,1.544740321248691,1.2880724224063473
85,85,5,1708.3575362205079,1382.2424801862792,1136.7174757432372,698.3669436498413,897.0231334488952,803.7050212284357,0.8091060863314885,0.6653861686693869,1.2844581800519175,1.1508348562835335
86,86,6,1204.256765212207,1130.2367656169433,852.5244526847412,518.2806993319397,733.4609944373962,624.563725233078,0.9385347031185494,0.7079258155834519,1.4151809924290495,1.2050684620093637
87,87,8,4071.7345206889777,3714.8070929019286,2761.2360240588746,1953.9397347329561,2391.16970974655,2156.4862696640175,0.9123402014612059,0.6781473620219342,1.2237684035190317,1.103660584474855
88,88,9,1071.874437177124,1303.9826285799315,937.326867002417,488.22892061810524,846.1907397787757,689.9478705738202,1.21654419897734,0.8744745041881492,1.7331843814321473,1.4131646886061884
89,89,16,2525.3948999682616,3300.0959753670404,2007.0359359149777,1332.1441793364356,2117.696846291135,1615.8287521702787,1.3067643303661203,0.7947414227930062,1.5896904247601764,1.2129533553756555
90,90,8,2083.5245099152344,1996.4683833694583,1498.20313154209,898.7787143323975,1295.6244168195783,1096.4613561389976,0.958216893474741,0.7190715177154515,1.4415388305918584,1.2199458427911665
91,91,5,1384.1387916469728,1294.4018854878905,1120.4559148189696,564.8831515798645,840.0145940320413,780.3367803096771,0.935167696548476,0.809496794382701,1.487059034567927,1.3814127366469193
92,92,8,3616.667219895667,4149.60785056792,2769.0448892621216,1854.5908514465523,2621.9954683500537,2144.2947007824996,1.1473568338664089,0.7656344144767631,1.4137864781900211,1.1562090361386086
93,93,6,2665.3188964374144,3143.931159163379,2153.673829770874,1363.8697060090028,1986.171388718297,1639.9722979068756,1.1795703558646207,0.8080360787782549,1.4562764903183403,1.202440592881715
94,94,6,3455.5515147149295,3283.5852210906983,2207.0049619012084,1867.3824169786592,2093.3993053202053,1867.7024546861649,0.9502347764482921,0.6386838548066844,1.1210340668770091,1.0001713830571584
95,95,8,2277.0362797996095,1934.346772854492,1551.2103052785155,946.7173198760682,1255.3074882545652,1105.4343115047936,0.8495019556845727,0.6812409266553406,1.3259580889667186,1.167649823549761
96,96,7,1119.7017507760743,1001.4350902912354,758.947780591748,473.4302008766174,649.8582688214119,552.4708662033081,0.8943766405626612,0.6778124443100274,1.3726590902272713,1.1669531541932405
97,97,12,2744.130549371802,3442.4734410325923,2044.5900471106688,1451.1548421930927,2191.886001758091,1662.6177017141486,1.2544860308561698,0.7450775428955905,1.5104425372316235,1.1457203968678336
98,98,6,2363.35706536532,3153.13387149812,1983.905688472461,1323.7570011884584,1986.5073176946698,1585.9559914050744,1.3341758288270835,0.8394439069518237,1.500658592106557,1.1980718439873903
99,99,6,6487.758503385492,6564.939666828345,4864.569923969599,3458.681407320983,4141.161207809442,3544.5492496291795,1.0118964297765674,0.7498074907429324,1.1973236965520604,1.024826756846248
100,100,8,2302.1651517007203,2572.9149301725834,1733.9633873686034,1097.5564806148834,1652.7720234535286,1348.4140006333887,1.117606583642293,0.7531880960354391,1.5058651218820167,1.2285600098483929
101,101,6,2046.928512507739,2567.991240640845,1649.519103847583,1093.5759063625517,1629.1508121437569,1341.513731513028,1.2545583419006363,0.8058508608230384,1.4897464388755899,1.2267220992232413
102,102,6,4631.147169948077,6120.329725580956,3904.4867072297425,2533.92146798759,3821.488863570327,2824.5732521414757,1.3215580289256008,0.8430927724703506,1.5081323205352957,1.1147043378517638
103,103,5,1598.4401528935791,1830.4834435933838,1319.564993872583,775.8573866011229,1166.2421688947234,999.3993685245514,1.145168582182916,0.8255329368971608,1.5031656449180675,1.288122515534358
104,104,6,1753.5816297795654,1482.4678521127441,1190.9126596593262,727.2398987623292,962.0589589939707,852.1382112503052,0.8453942644797768,0.6791315781570033,1.3228907828507126,1.1717429320098323
105,105,4,1262.367560044287,977.8283391272948,843.3882559335693,506.50657263125606,634.5688038360144,588.8104064464569,0.7745987540213646,0.6681003874212207,1.2528342930270115,1.1624931210421217
106,106,8,2867.0389481664065,3526.017001188989,2481.171254588745,1501.4838025839658,2214.1981548723265,1827.388653571546,1.2298462158820782,0.8654124689082301,1.4746733538262757,1.2170551892912311
107,107,8,4763.635554646766,6154.584367969506,3880.1674815650026,2630.243783841806,3867.690971525475,3013.4636303186417,1.29199312108709,0.8145391134676603,1.4704686292904074,1.1456974630378536
108,108,9,1445.9354770973143,1846.3534407835446,1223.4461727253417,711.1773644528203,1186.003069518516,951.6430462422229,1.2769265780033705,0.8461277782473287,1.6676614425587442,1.3381233624813367
109,109,6,1957.086156627637,1610.6426619120607,1287.4259341911134,805.1100239415892,1045.2444056817274,919.7158241271973,0.822979947233109,0.657827929460984,1.2982628145213104,1.1423479981338833
110,110,6,1658.668218599243,1503.585294519507,1184.606967479248,696.8659054408874,975.7641802295598,852.2007393836975,0.9065015400061717,0.7141916353106813,1.4002179940374917,1.2229049128821048
111,111,5,3670.1373630440667,3486.876472322266,2323.674015100952,1992.066515627353,2219.2308209656253,1969.3218410015106,0.9500670213144826,0.6331299854056858,1.114034498123539,0.9885823719000268
112,112,6,1740.54530385603,2619.233072135669,1697.0183027696044,961.8142866867217,1662.0126981522296,1378.8839910030365,1.5048347585857036,0.9749923193668126,1.7279975159004617,1.4336281027318125
113,113,5,1300.8295630803468,1275.8874779277587,1083.694632544458,534.4178864400635,827.9987457527153,757.3499104976654,0.9808260160589174,0.833079646482114,1.549346993732362,1.4171492566287904
114,114,17,3278.876014569165,3973.826334467676,2529.451476275659,1563.5250924330473,2572.2852937537386,1956.6829306500535,1.21194772745618,0.7714385859777689,1.6451832504657344,1.2514560464170112
115,115,9,3644.7078898062746,5312.4223558429685,3135.517406470752,2083.7735009074704,3345.011511321247,2559.8257259901966,1.4575715026987628,0.860293198047598,1.6052663640575693,1.2284567995875793
116,116,8,2724.6787152882202,3762.617007369165,2375.968631604956,1450.8951694535767,2390.7738621536114,1907.0865185260773,1.380939699883533,0.8720179073860541,1.6477922819565272,1.3144206133405953
117,117,5,1146.2043075614502,1131.7579480335448,963.3609585746337,470.65102443942266,734.4586834961707,672.6118943691254,0.987396348598061,0.8404792690268146,1.5605164874993331,1.4291095938232619
118,118,6,1911.0615726362917,2245.197742506714,1529.786520479541,952.665401800766,1431.4134677144928,1187.3746228218079,1.1748432256996746,0.8004904406974259,1.5025353760184617,1.2463710979504297
119,119,5,2929.022035299341,2379.816715943921,2010.106495804248,1183.7542687336427,1544.4487872604047,1407.320174288003,0.8124953268576921,0.6862722340696964,1.3047038798961428,1.1888617523580522
120,120,7,1574.1210957655276,1517.9666097289794,1215.584210224756,656.0468806127624,985.0872158885076,864.68181848526,0.9643264510032888,0.7722304297266229,1.5015500339982017,1.3180183368567013
121,121,5,1725.0878997838379,1464.0198199995361,1198.9034967564942,714.8472649306946,950.0966260132988,854.2843403816223,0.8486638971747382,0.6949811061260837,1.3290903842311155,1.1950585562699836
122,122,7,5118.7416199401605,6578.996773570239,4370.6392741424315,2820.273839942154,4120.605660820497,3260.8161473908535,1.2852761991231645,0.8538503403095242,1.4610658023566299,1.1562055078515834
123,123,5,1718.5395011658447,1477.6950304596437,1255.8764764557618,694.4378550218812,958.9718380195087,877.0852808952332,0.8598551441251051,0.7307812683990006,1.3809325500973622,1.2630147889440688
124,124,12,2315.8050331893437,3253.6415644497315,1982.3212254958862,1269.4676656824242,2067.8925281668758,1602.546347108259,1.404972144813414,0.855996596037197,1.628944623063908,1.2623766563182075
125,125,8,8642.10649217146,9236.28875727898,6859.153510480982,4547.115051072415,5833.795012452571,4927.032582226914,1.068754332713415,0.7936900010077885,1.2829662207638004,1.0835513346126788
126,126,6,1371.1850604915774,1302.697337647217,1050.482207619873,574.8007176160888,845.3879029010434,749.1462416648865,0.9500521666857957,0.7661126407279185,1.4707495606602228,1.303314729271517
127,127,6,1289.3177665715577,1173.2877804267334,966.4446668767334,530.0023822963866,761.4011012393502,682.0193016529083,0.910006680158173,0.7495783366474655,1.4365993940260469,1.2868230869036192
128,128,8,2404.1559490910886,2346.3257472917235,1743.8389185335693,1033.235177865326,1522.6818401587282,1273.802964489008,0.9759457360404477,0.725343511594097,1.4737030569406315,1.232829651735917
129,129,7,5374.477786152258,6050.749649174024,4117.726881025549,2911.3042310491333,3805.4567865971017,3140.437036212084,1.1258302461988456,0.7661631594487522,1.3071312664653212,1.0787045210594082
130,130,7,1630.2323860513427,1546.7702022888184,1234.1291217630128,678.235865615448,1003.780746485443,878.6312162876129,0.9488035052691588,0.7570265026768674,1.4799877113171942,1.2954655759620162
131,131,6,1230.3084162620116,1129.0978448645753,930.6451611503173,506.3548136340332,732.7218340339093,656.7293198108673,0.9177356099823005,0.7564324106453347,1.447052174295083,1.2969745761822993
132,132,5,8214.799481335136,7486.365150070093,6013.55547559173,4293.594959004838,4705.482806882812,4149.056044439474,0.9113265840608623,0.7320392286208741,1.095930764734604,0.9663361551461146
133,133,5,1260.64477640083,1116.2025814586427,941.0619088898437,513.1626452998657,724.3632479442592,659.4013800621033,0.8854219700536314,0.7464925302563004,1.411566595072365,1.2849754090670087
134,134,4,1417.4529417219726,1338.0080162317624,1199.8388144423095,571.1437324576415,868.325411771214,825.9460055828094,0.9439523365102354,0.8464752367614422,1.5203273054136384,1.4461263577711854
135,135,8,1126.3171195997315,1309.308263463257,936.2177397724365,501.6611482992248,849.6575172356537,690.8328863446541,1.1624685807213482,0.8312203761096589,1.693688100256989,1.3770906690437872
136,136,7,1299.547453174756,1280.5326649591066,1009.0140609567383,551.6740538789978,830.9925917184598,724.9238777160645,0.985368146296469,0.7764349493292814,1.506310811384881,1.314043813768096
137,137,9,3024.157986948291,2834.102014059253,2181.3839748450196,1271.230030960633,1839.2381853196553,1567.8005799679615,0.9371540859606924,0.7213194496648228,1.4468177595913103,1.2332941653236578
138,138,8,3672.242046774878,5979.543405257617,4887.864489245361,1793.6625773115295,3837.6493293885437,3761.9378810035746,1.6283086270168687,1.3310300429510347,2.139560348714354,2.097349818516166
139,139,4,1169.84405943479,1117.3003436787596,971.8550964922852,475.8519076636353,725.086135346715,674.5667929649353,0.9550848548297822,0.8307561068967062,1.523764271339762,1.4175981688861177
140,140,7,2561.242787251855,2528.83359974585,1930.5519244039551,1162.7776818091124,1629.400559736609,1448.9478521347046,0.9873463040414144,0.7537559242774425,1.4013001670289194,1.246109101337715
141,141,7,2265.8329658277835,2134.5443142036374,1765.1047027784668,937.0468345602721,1385.2461323117604,1244.667944908142,0.9420572241625137,0.779009189732402,1.4783104549537427,1.3282878710029764
142,142,7,1580.3309689702637,1567.8063471601072,1250.7168663854247,661.0764349971008,1017.4332050637097,890.1902892589569,0.9920746843186161,0.7914271699683175,1.5390553212930238,1.346576949551773
143,143,9,8257.704019478011,8891.076661069996,6324.754268827986,4360.393022545448,5603.574396567451,4586.963828643163,1.0767008166068928,0.7659216477012686,1.285107642268512,1.0519610972970164
144,144,14,4613.9724965083615,5377.060254250683,3424.1822033534545,2268.964630922244,3463.8169248118897,2730.0309180021286,1.1653862822805707,0.7421332064603149,1.5266068397919388,1.2032055858413622
145,145,8,9156.969962837342,9863.133589844067,7222.134653099182,4911.01312237317,6217.964012026365,5218.055415153503,1.0771176087584233,0.788703543028917,1.2661265317535197,1.0625211713203406
146,146,4,1238.3208453893067,1094.2612355244385,922.8517370366455,512.1286133514404,710.1337551289606,651.7686169147491,0.8836653599095489,0.7452444497504336,1.38663167145016,1.27266588884672
147,147,6,16258.567895908096,14162.6185473562,11531.229174393204,8439.988416981469,8878.250374134515,7885.025733732988,0.8710864719469297,0.7092401525287689,1.051926843438701,0.9342460373367477
148,148,7,1824.122392920874,1732.954392550757,1373.9675844705566,760.7308809597168,1124.6142820678415,979.4217705726624,0.9500208973235976,0.7532211598315465,1.4783339420230444,1.2874747102905184
149,149,6,2261.486654036231,1929.177065749121,1636.2585207784668,917.6601815509339,1251.9732286215797,1141.8464192262134,0.8530570199501226,0.7235322471870986,1.3643102902270692,1.2443020217967649
150,150,7,3783.0971417782357,4006.7258985614994,2739.192578172815,1848.1028276099944,2568.123503217469,2175.8835328176306,1.059112612867812,0.7240608621763448,1.3895998993403524,1.1773606426605219
