dataset,method,run_tag,example_idx,problem_ordinal,step,phase,draft_latency_ms,prm_latency_ms,target_latency_ms,draft_input_tokens,draft_output_tokens,prm_input_tokens,prm_output_rewards,target_input_tokens,target_output_tokens,draft_calls,prm_calls,target_calls
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,3,3,4,draft|draft_verify,37.74547576904297,49.64494705200195,0.0,212,10,174,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,3,3,5,draft|draft_verify,125.03409385681152,59.02099609375,0.0,222,34,210,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,3,3,6,draft|draft_verify,38.977622985839844,59.24510955810547,0.0,256,10,222,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,3,3,7,draft|draft_verify,331.2981128692627,76.97272300720215,0.0,266,87,311,7,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,3,3,8,draft|draft_verify,127.5629997253418,91.57609939575195,0.0,353,32,345,8,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,3,3,9,draft|draft_verify,51.831722259521484,92.15927124023438,0.0,385,13,360,9,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,3,3,10,draft|draft_verify,27.880430221557617,92.58055686950684,0.0,398,7,369,10,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,3,3,11,draft|draft_verify,111.45853996276855,124.10688400268555,0.0,405,29,400,11,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,3,3,12,draft|draft_verify,78.17935943603516,124.31812286376953,0.0,434,20,422,12,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,3,3,13,draft|draft_verify,330.7061195373535,135.68520545959473,0.0,454,86,510,13,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,3,3,14,draft|draft_verify,47.19972610473633,126.75714492797852,0.0,540,12,524,14,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,3,3,15,draft|draft_verify,180.46045303344727,127.58326530456543,0.0,552,47,573,15,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,3,3,16,draft|draft_verify,39.94441032409668,129.14347648620605,0.0,599,10,585,16,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,3,3,17,draft|draft_verify,59.34643745422363,130.96284866333008,0.0,609,15,602,17,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,3,3,18,draft|draft_verify,146.24738693237305,150.75421333312988,0.0,624,37,641,18,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,4,4,1,draft|draft_verify,317.3367977142334,50.77362060546875,0.0,115,78,139,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,4,4,2,draft|draft_verify,473.4025001525879,77.66604423522949,0.0,193,116,257,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,4,4,3,draft|draft_verify,480.6995391845703,92.8492546081543,0.0,309,125,384,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,4,4,4,draft|draft_verify|target|target_rescue_verify,51.17058753967285,250.1969337463379,391.3555145263672,434,13,797,8,434,12,1,2,1
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,4,4,5,draft|draft_verify,44.94524002075195,125.05340576171875,0.0,446,10,410,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,4,4,6,draft|draft_verify,111.81020736694336,125.59199333190918,0.0,456,26,438,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,4,4,7,draft|draft_verify,32.12904930114746,125.45108795166016,0.0,482,8,448,7,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,4,4,8,draft|draft_verify,77.33511924743652,126.24549865722656,0.0,490,20,470,8,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,4,4,9,draft|draft_verify,274.8894691467285,127.46214866638184,0.0,510,65,537,9,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,4,4,10,draft|draft_verify,83.00042152404785,127.73346900939941,0.0,575,17,556,10,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,4,4,11,draft|draft_verify,211.82656288146973,130.55920600891113,0.0,592,47,605,11,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,4,4,12,draft|draft_verify,479.59446907043457,155.0600528717041,0.0,639,107,714,12,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,4,4,13,draft|draft_verify,163.1031036376953,154.9968719482422,0.0,746,42,758,13,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,4,4,14,draft|draft_verify,89.6615982055664,174.83282089233398,0.0,788,22,782,14,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,1,draft|draft_verify,45.78971862792969,20.310640335083008,0.0,97,12,55,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,2,draft|draft_verify,90.17634391784668,28.311967849731445,0.0,109,25,82,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,3,draft|draft_verify,176.65696144104004,45.88484764099121,0.0,134,49,133,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,4,draft|draft_verify,119.65370178222656,49.401044845581055,0.0,183,33,168,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,5,draft|draft_verify,11.636972427368164,50.55546760559082,0.0,216,3,173,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,6,draft|draft_verify,116.65892601013184,59.13591384887695,0.0,219,32,207,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,7,draft|draft_verify,45.6392765045166,59.08083915710449,0.0,251,12,221,7,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,8,draft|draft_verify,257.098913192749,76.4167308807373,0.0,263,68,291,8,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,9,draft|draft_verify,46.42939567565918,76.74717903137207,0.0,331,12,305,9,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,10,draft|draft_verify,196.6714859008789,92.36836433410645,0.0,343,52,359,10,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,11,draft|draft_verify,23.998737335205078,92.87381172180176,0.0,395,6,367,11,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,12,draft|draft_verify|target|target_rescue_verify,201.82538032531738,250.44608116149902,786.9656085968018,401,53,824,24,401,33,1,2,1
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,13,draft|draft_verify,78.34362983703613,124.94969367980957,0.0,434,20,424,13,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,14,draft|draft_verify,114.64953422546387,126.251220703125,0.0,454,30,456,14,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,15,draft|draft_verify,66.49065017700195,126.80721282958984,0.0,484,17,475,15,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,16,draft|draft_verify,99.84517097473145,135.21933555603027,0.0,501,26,503,16,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,17,draft|draft_verify|target|target_rescue_verify,51.09572410583496,252.79736518859863,226.973295211792,527,13,1032,34,527,9,1,2,1
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,18,draft|draft_verify,111.81187629699707,126.83796882629395,0.0,536,29,545,18,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,19,draft|draft_verify,39.81518745422363,124.88961219787598,0.0,565,10,557,19,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,20,draft|draft_verify|target|backtracking_verify,100.21042823791504,260.38098335266113,493.96324157714844,575,26,1167,40,575,23,1,2,1
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,21,draft|draft_verify|target|target_rescue_verify,410.57348251342773,436.35082244873047,1687.7858638763428,1199,106,1946,63,601,82,2,3,1
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,22,draft|draft_verify|target|backtracking_verify,402.9548168182373,458.36758613586426,552.8309345245361,1325,105,2103,66,683,26,2,3,1
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,23,draft|draft_verify|target|target_rescue_verify,388.8087272644043,765.1195526123047,1827.0156383514404,2139,101,3696,115,1418,88,3,5,2
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,24,draft|draft_verify,267.26412773132324,172.73211479187012,0.0,728,70,790,24,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,25,draft|draft_verify,77.50940322875977,172.96552658081055,0.0,798,20,812,25,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,26,draft|draft_verify,182.8603744506836,175.71353912353516,0.0,818,46,860,26,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,27,draft|draft_verify,36.86976432800293,175.02975463867188,0.0,864,9,871,27,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,28,draft|draft_verify,179.01945114135742,198.7476348876953,0.0,873,46,919,28,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,29,draft|draft_verify,62.94441223144531,199.1441249847412,0.0,919,16,937,29,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,30,draft|draft_verify,157.76348114013672,201.18355751037598,0.0,935,41,980,30,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,31,draft|draft_verify,85.35599708557129,201.83134078979492,0.0,976,22,1004,31,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,32,draft|draft_verify,131.82663917541504,217.23628044128418,0.0,998,34,1040,32,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,33,draft|draft_verify,301.24449729919434,223.41251373291016,0.0,1032,78,1120,33,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,34,draft|draft_verify,226.26423835754395,255.32293319702148,0.0,1110,59,1181,34,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,35,draft|draft_verify,30.422449111938477,253.8313865661621,0.0,1169,7,1190,35,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,36,draft|draft_verify,141.75796508789062,256.730318069458,0.0,1176,37,1229,36,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,37,draft|draft_verify,33.269405364990234,254.93335723876953,0.0,1213,8,1239,37,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,38,draft|draft_verify,120.12195587158203,252.95209884643555,0.0,1221,31,1272,38,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,39,draft|draft_verify,33.46586227416992,267.6706314086914,0.0,1252,8,1282,39,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,40,draft|draft_verify,108.86955261230469,274.39117431640625,0.0,1260,28,1312,40,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,41,draft|draft_verify,38.33127021789551,275.03371238708496,0.0,1288,9,1323,41,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,42,draft|draft_verify|target|target_rescue_verify,110.05854606628418,559.3469142913818,753.3068656921387,1297,28,2706,84,1297,28,1,2,1
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,43,draft|draft_verify,65.00935554504395,278.8882255554199,0.0,1325,16,1371,43,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,44,draft|draft_verify,101.54461860656738,280.1527976989746,0.0,1341,26,1399,44,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,45,draft|draft_verify,127.87413597106934,307.89852142333984,0.0,1367,33,1434,45,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,46,draft|draft_verify,124.31669235229492,309.86499786376953,0.0,1400,32,1468,46,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,47,draft|draft_verify,30.671119689941406,309.83471870422363,0.0,1432,7,1477,47,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,48,draft|draft_verify,128.91793251037598,310.8029365539551,0.0,1439,33,1512,48,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,49,draft|draft_verify,22.42565155029297,310.7566833496094,0.0,1472,5,1519,49,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,50,draft|draft_verify|target|target_rescue_verify,94.01369094848633,658.0586433410645,560.5301856994629,1477,24,3090,100,1477,24,1,2,1
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,51,draft|draft_verify,43.25556755065918,362.9910945892334,0.0,1501,9,1556,51,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,52,draft|draft_verify,86.08531951904297,330.1565647125244,0.0,1510,20,1578,52,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,53,draft|draft_verify,50.18925666809082,329.50425148010254,0.0,1530,12,1592,53,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,54,draft|draft_verify,86.55929565429688,329.71715927124023,0.0,1542,22,1616,54,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,55,draft|draft_verify,53.55215072631836,333.43958854675293,0.0,1564,13,1631,55,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,56,draft|draft_verify,68.97258758544922,328.524112701416,0.0,1577,17,1650,56,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,57,draft|draft_verify,15.95926284790039,328.01365852355957,0.0,1594,3,1655,57,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,58,draft|draft_verify,58.631181716918945,350.5516052246094,0.0,1597,14,1671,58,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,59,draft|draft_verify,113.3880615234375,351.4413833618164,0.0,1611,29,1702,59,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,60,draft|draft_verify,133.50796699523926,361.1412048339844,0.0,1640,34,1738,60,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,61,draft|draft_verify|target|target_rescue_verify,281.1703681945801,776.900053024292,1218.463659286499,1674,73,3609,122,1674,56,1,2,1
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,62,draft|draft_verify,347.14698791503906,391.14975929260254,0.0,1730,90,1888,62,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,63,draft|draft_verify,31.853437423706055,391.95823669433594,0.0,1820,7,1897,63,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,64,draft|draft_verify,136.8730068206787,403.31339836120605,0.0,1827,35,1934,64,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,65,draft|draft_verify,259.38868522644043,405.4584503173828,0.0,1862,67,2003,65,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,66,draft|draft_verify,343.7926769256592,434.94129180908203,0.0,1929,90,2095,66,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,67,draft|draft_verify,31.820058822631836,421.54479026794434,0.0,2019,7,2104,67,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,5,5,68,draft|draft_verify,137.15028762817383,421.3550090789795,0.0,2026,35,2141,68,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,6,6,1,draft|draft_verify,226.83000564575195,28.953075408935547,0.0,83,62,92,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,6,6,2,draft|draft_verify,106.99772834777832,29.47068214416504,0.0,145,29,123,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,6,6,3,draft|draft_verify,233.11281204223633,57.17802047729492,0.0,174,65,190,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,6,6,4,draft|draft_verify,162.1856689453125,59.438228607177734,0.0,239,44,236,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,6,6,5,draft|draft_verify,216.78757667541504,76.39193534851074,0.0,283,58,296,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,6,6,6,draft|draft_verify,162.71710395812988,91.552734375,0.0,341,43,341,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,6,6,7,draft|draft_verify,109.98916625976562,93.0628776550293,0.0,384,28,371,7,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,7,7,1,draft|draft_verify,149.25122261047363,30.464887619018555,0.0,91,41,78,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,7,7,2,draft|draft_verify,107.87034034729004,29.407262802124023,0.0,132,30,110,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,7,7,3,draft|draft_verify,271.8477249145508,57.3422908782959,0.0,162,76,188,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,7,7,4,draft|draft_verify,154.0353298187256,59.20600891113281,0.0,238,42,232,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,7,7,5,draft|draft_verify,78.75657081604004,59.95297431945801,0.0,280,21,255,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,7,7,6,draft|draft_verify,12.11857795715332,77.26049423217773,0.0,301,3,260,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,7,7,7,draft|draft_verify,57.08742141723633,75.79660415649414,0.0,304,15,277,7,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,7,7,8,draft|draft_verify,158.73479843139648,91.3553237915039,0.0,319,42,321,8,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,7,7,9,draft|draft_verify,51.723480224609375,91.11809730529785,0.0,361,13,336,9,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,7,7,10,draft|draft_verify,54.149627685546875,92.0863151550293,0.0,374,14,352,10,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,7,7,11,draft|draft_verify,65.38057327270508,92.17262268066406,0.0,388,17,371,11,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,7,7,12,draft|draft_verify,38.69819641113281,92.7882194519043,0.0,405,10,383,12,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,7,7,13,draft|draft_verify,83.80365371704102,124.13668632507324,0.0,415,22,407,13,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,7,7,14,draft|draft_verify,128.78727912902832,124.73845481872559,0.0,437,34,443,14,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,7,7,15,draft|draft_verify,72.73364067077637,125.74219703674316,0.0,471,19,464,15,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config1-bbeam1-gaokao2023en-exclusive0817,7,7,16,draft|draft_verify,20.20740509033203,126.48940086364746,0.0,490,5,471,16,0,0,1,1,0
