problem_ordinal,example_idx,steps,our,weak,strong,our_power,weak_power,strong_power,speedup_vs_weak,speedup_vs_strong,power_vs_weak,power_vs_strong
54,54,16,6236.328000748803,8546.263998307984,5368.799459121704,3602.627849047602,5481.581683337832,4309.988562304073,1.3704000170103023,0.860891129920855,1.521550910340893,1.1963457628418295
55,55,4,1347.028270733911,1895.6729058475828,1236.1409465334718,785.9161269488678,1209.950534952132,981.3020751476288,1.407300015176927,0.91768003195655,1.5395415534345591,1.248609160060502
56,56,3,6695.15585899353,9677.336757945679,6695.15585899353,4168.437306782822,5970.36813968881,5046.100821256638,1.4454236707493848,1.0,1.4322797010702095,1.2105497695852818
57,57,9,4638.825651023767,7867.597881055811,4415.078669947619,3055.6037247348204,4953.257303209152,3758.366032574018,1.6960322445659213,0.9517664603267062,1.6210404716792977,1.229991311422487
58,58,7,4701.9304765500065,6502.386127566114,4450.3396828992,2740.40984575085,4108.189129492677,3326.1841866033424,1.3829183906473184,0.9464920217545606,1.4991148626409445,1.2137542826890535
59,59,12,9083.04718967436,12216.524479199461,7869.514775499786,5459.534850495482,7719.15964206982,5902.198304593563,1.3449808444337104,0.8663958923879508,1.4138859542895426,1.0810808001450722
60,60,13,5468.336973635669,8329.456198899145,4970.365427636523,3468.232774291655,5295.738534477247,4216.8683527999465,1.5232156026700083,0.90893546824199,1.5269270775975636,1.2158550556518488
61,61,6,6724.184441007275,8797.428171811913,5937.760430478711,3933.630420737778,5506.893898273258,4053.0684926509857,1.308326422184527,0.8830454432908508,1.3999520313960772,1.0303633181408045
62,62,8,6232.408979411547,8645.474810862035,5694.439745372241,3783.1171974144804,5471.341191058516,4492.702973570796,1.3871802764263275,0.9136819750089475,1.4462520999343689,1.1875664271361384
63,63,7,6836.925114706739,10039.844496965918,6432.2081895724605,4095.2095403807593,6260.615354103092,4599.738717079163,1.4684736674048775,0.9408042477657533,1.5287655716686477,1.1231998440430215
64,64,21,16632.00533731514,19202.94005129917,13524.516646278375,9948.583300809178,12114.11805146671,9971.48977075218,1.1545775546509687,0.8131621155709419,1.217672676116749,1.0023024856153275
65,65,20,6993.807036116759,9644.536392007227,6269.537075972875,3969.37412810559,6224.001029584935,4902.577506792664,1.3790109367046903,0.8964412434595811,1.5680056423795408,1.235100887084295
66,66,76,19149.291944553763,26855.63556353141,18978.825698188404,11420.371542942305,17393.257510582116,13928.015294689043,1.4024349120213504,0.9910980391933583,1.5230027714230545,1.219576372127441
67,67,14,8566.282616469593,11688.165570344358,7961.986588301869,5102.981162832203,7369.580815808742,5846.842197498046,1.3644384727480987,0.929456445085538,1.4441716676293892,1.1457698962488414
68,68,11,10957.579632312147,16648.944351942162,11352.994356366104,6653.959728324038,10613.861671515944,9474.644367575645,1.5193998045742778,1.0360859548661587,1.5951196137144796,1.423910686931985
69,69,5,6792.996152696442,9213.07169727329,6138.279629346154,3892.038841671016,5773.056325263041,4478.108517289162,1.3562604026525487,0.9036188879497008,1.4832987439520067,1.1505816615557005
70,70,8,4489.1387038683715,6801.067254839453,4297.931726024133,2722.029993461917,4286.08930774689,3339.8089352846146,1.515004927109704,0.957406756516685,1.5745929758458612,1.2269552294818755
71,71,3,1862.3126581836427,1974.0703893468508,1757.5564994821777,894.3378762709045,1281.1403064493056,1224.3410233922864,1.0600101871574068,0.9437494245441922,1.4325014521259463,1.3689915812325726
72,72,4,6894.508316868042,9993.025987396386,6784.269521822388,4001.006227753192,6181.20375484092,4506.027399301529,1.4494182221736593,0.9840106371652428,1.5449123053007696,1.1262235404797
73,73,7,4677.363154961401,7136.044635103344,4678.2897722435055,2875.6878352322783,4463.794353643997,3643.076823949814,1.5256554598575387,1.0001981067647316,1.552252751134736,1.2668540650746785
74,74,6,4201.238534329028,6755.299928921826,4129.8885082639645,2689.656741309802,4216.459810426558,3288.5380783081055,1.6079305837369462,0.9830169066854808,1.5676572202195724,1.2226608800298666
75,75,74,17518.085081663994,24469.2281391596,17502.14554269266,10399.315496954503,15844.987002842445,12767.397259983125,1.3967981103580378,0.9990901095127104,1.5236567260107394,1.227715157187233
76,76,41,7616.542407026647,11173.473247180813,7453.738150666783,4481.764858831213,7232.660509802851,5612.308656539784,1.467000726848539,0.9786249130301344,1.6137974074099541,1.2522541528435749
77,77,8,8616.44355667799,10290.228755014918,7077.125136142225,5084.492347592485,6476.177744230077,5118.199319492534,1.1942547626903093,0.8213510701474102,1.2737117693365312,1.0066293682034961
78,78,9,34046.42827461809,35004.7489935583,33858.300063799616,20054.801976819686,22717.988062208144,22214.75338817245,1.0281474670767343,0.994474362793623,1.1327954316610405,1.1077024551949872
79,79,44,13344.86122039249,19738.36182084187,12605.524555846396,7956.425029685721,12730.309375485669,9641.662695681573,1.479098320683873,0.9445976505610788,1.6000036860761468,1.211808401349622
80,80,7,7012.662329479273,10439.556930708372,6849.550921193029,4231.863283537465,6504.130941756124,4947.3410576581955,1.488672410023707,0.9767404445526247,1.5369425961982506,1.1690692080965939
81,81,18,3942.4797109840824,5959.4541562003415,3752.774429850049,2293.4174755155964,3837.030223001162,2942.0449747872967,1.5116004629261115,0.9518817355976498,1.673062259255061,1.2828213817137146
82,82,7,6233.776608831928,9443.344693874558,5942.915442755268,3863.329897722134,5909.081591814995,4592.569700357428,1.5148673567312887,0.9533410989311725,1.52953067645066,1.1887593920118658
83,83,10,5410.907231479724,7837.413159385303,4531.8680544747185,3454.986627265101,4966.540449602519,3913.7318117568648,1.4484471501911151,0.8375431070244732,1.437499181736033,1.1327777019081828
84,84,10,2515.4560023287354,3715.426526225147,2487.1690958193362,1416.1125236653495,2394.789445831731,1927.9374127895644,1.4770389634267163,0.9887547599786234,1.6911010995321576,1.3614295337205615
85,85,8,44214.787763744775,46559.71420062915,41103.7367122535,25906.72283327108,29710.69022167061,28299.211557408173,1.0530348907115452,0.9296377703289063,1.1468332144085098,1.0923501108007572
86,86,24,14938.903272392678,19329.15393583957,12157.444602634743,8377.055972912929,12340.749303605826,9161.099560282799,1.293880386223542,0.813811052990877,1.4731606597245421,1.0935941683934143
87,87,6,5830.170451288458,8858.742916236622,5400.421819492194,3710.1069118264904,5575.613237633203,4421.119004189968,1.5194655096711376,0.926288839170853,1.502817403956783,1.191641941664006
88,88,48,16278.877780778428,22815.543443796632,15383.522457803849,9449.436732385617,14719.68955946751,11405.542557555318,1.4015427691665876,0.9449989529357001,1.5577319554952307,1.2070076641145848
89,89,13,18161.380471371,22679.676847824485,14845.213502196344,10533.489770588241,14324.847823078728,11584.083224475384,1.2487859545465707,0.8174055670271236,1.3599337100109756,1.0997384035840263
90,90,45,22125.321381287024,26953.202261136983,21996.696875440655,13134.001314859002,17460.026945335987,15275.818483119589,1.2182061357053664,0.994186547457107,1.3293760619304023,1.1630742312959468
91,91,56,13986.725628055201,20868.66266260215,13434.42008241202,8258.854380848634,13511.633012817236,10166.232631697534,1.4920334621237477,0.9605121627226788,1.6360178288346157,1.2309494952801079
92,92,6,2965.075700101758,4375.390200722388,2887.6375115580568,1751.6451194258198,2767.245093515895,2266.0917301812283,1.4756419880181237,0.9738832338948232,1.5797977928445823,1.2936934000215987
93,93,24,16097.635634479126,18350.130080066087,12519.483351375402,9476.174245355107,11696.933029600907,9222.654661529596,1.1399270362886336,0.7777218739229153,1.234351830891495,0.9732466312605239
94,94,6,7268.473129457027,9283.966473980101,6605.107240269406,4256.6141567885925,5818.674582457138,4632.437228163084,1.2772925356709182,0.9087338045594211,1.366972520442643,1.0882915522834307
95,95,6,2725.5931329032837,4276.858578518506,2689.7914078453005,1667.4244780278884,2675.541534799189,1995.9044188508328,1.5691478404786061,0.9868646113663166,1.604595332535618,1.1969983919220422
96,96,38,14398.745518002052,22043.120682432887,13836.716039495657,8568.569920660659,14152.353975805116,10480.518251992364,1.5309056372218985,0.9609667746538255,1.651658807344357,1.2231350562620242
97,97,6,20121.57873453825,22285.28571199685,19896.220619319134,14020.948999354556,14316.347682574115,15380.742729375532,1.107531670650904,0.9888001772528767,1.0210683801241383,1.0969830023690674
98,98,8,18827.820327281694,18319.546911631296,14474.931069307453,10802.769294687736,11458.589003701289,9720.022001185514,0.9730041286343749,0.7688054600953005,1.0607084804945388,0.8997713212264319
99,99,18,3865.5007636868168,5894.89808957417,3685.8980789759275,2132.5478820965545,3814.879176719024,2853.1419442109686,1.525002438222717,0.9535370199902409,1.7888832455984682,1.3379028757872402
100,100,9,4056.4570586419923,5584.618171064429,3847.1952895227296,2205.60067390799,3586.799326980092,2926.5048184394836,1.376723108449231,0.9484126748800544,1.6262233546677456,1.3268516160063377
101,101,9,29765.19761507227,35199.06103636323,29744.00066267511,18116.312725406387,22641.85761070362,24803.255836606026,1.18255761280548,0.9992878611903981,1.24980496604867,1.3691117068111682
102,102,13,15421.481269660262,17934.418954199973,13002.45105730675,9032.910168607548,11341.483663965819,9548.53920696179,1.1629504741210293,0.843138919663143,1.2555736138483202,1.0570833794125651
103,103,10,2480.913467711243,3719.0896044744627,2431.3395010980835,1398.070640360672,2397.4045200568885,1905.9200315131607,1.4990807429916104,0.9800178574309996,1.7147949830620932,1.363250165257368
104,104,8,26932.13658523188,24653.520396958083,20188.299990416817,15542.637252010736,15432.839587484686,13686.356391290821,0.9153941544495483,0.7495989011687615,0.9929357120837492,0.8805684755667981
105,105,46,13389.362308643234,18593.086725911213,11764.596998176516,7580.859054670915,12057.569852530309,8949.869738520987,1.3886461727836596,0.8786525248168179,1.5905281664748914,1.1805878033052946
106,106,27,30182.20269896391,35797.19885407395,28081.744835876067,17772.379488022827,23108.650911964844,19880.964201434308,1.1860366591237157,0.9304074031959255,1.3002564416058209,1.1186439168054283
107,107,6,7413.229417751972,10316.334716316089,6671.26074247121,4486.303964758488,6456.065244160207,4895.850120127201,1.3916114199315406,0.899912894439228,1.4390610388584664,1.0912880978609214
108,108,8,16092.327250835,18196.836186046414,13644.498082295711,9130.863754144542,11333.337011618045,8845.72781717783,1.1307771649437601,0.8478884296606461,1.2412119287700234,0.9687722931100262
109,109,12,15317.624818411732,17531.326197762108,14244.975242508408,9075.58064202338,11283.092694371877,10881.152072310448,1.1445198851384266,0.9299728522783766,1.2432364538888983,1.1989483099215257
110,110,9,12070.031372731426,14133.51013620647,10415.508835672583,7010.4966953783005,8866.818392922254,7242.823220491409,1.1709588566718103,0.8629230955607344,1.2647917513131048,1.033139809518243
111,111,8,7355.251482062997,10623.417124797874,6921.795078620613,4416.183133098694,6627.500199460724,4964.871764262517,1.4443309179441168,0.9410684455182207,1.5007303818060687,1.1242449904424199
112,112,9,2983.2041032204834,4817.466196083862,2893.1239607003417,1806.276012189685,3071.237206136508,2374.840252161026,1.6148630899519152,0.969804230819173,1.7003144510640735,1.3147715167196903
113,113,67,39762.98012720822,47842.986084661665,39118.308006165724,23199.746196756274,30436.08111661663,27644.282093469737,1.2032042349845056,0.9837871276503903,1.3119144002046075,1.1915769189464187
114,114,55,10549.89053424514,14880.579212741892,10256.163062914868,6265.3013475846265,9610.764135432744,7594.090024884306,1.410496077133621,0.9721582446399015,1.533966780247186,1.2120869537762855
115,115,11,6791.059496612255,10153.842472105542,6420.072204786388,4205.675605047845,6371.894917406566,4972.713959336281,1.4951779581920646,0.9453712204979303,1.515070470427801,1.1823817208744776
116,116,21,44192.23464076183,55852.21744151618,41084.87614101644,25386.6442816101,35407.95302970766,28667.74403075654,1.2638468702824877,0.929685418150834,1.3947472788026942,1.1292451145866194
117,117,8,2865.249295961682,5353.703720622021,2866.710013113037,1948.0713885040436,3371.4905609737434,2552.0523174469645,1.868494908337504,1.000509804558163,1.7306812167508743,1.3100404494964262
118,118,75,47907.10655008317,56333.19461465539,46891.7350618218,28799.57934255875,36340.169871542086,32606.207842907443,1.1758838859483904,0.9788054098570975,1.2618298843636298,1.1321765312982688
119,119,8,4349.593182505273,6921.333152332813,4194.211926475,2772.9352655762414,4355.993096811059,3444.9709339952533,1.5912598861363565,0.9642768301515553,1.5708960648620998,1.2423553397592053
120,120,24,33636.468644060544,36642.39400476483,33459.26126411513,19864.313386580943,23741.741009303696,22499.68659834382,1.0893650695770962,0.9947316889349885,1.195195652991565,1.1326687291161628
121,121,7,3530.39334878617,5660.348752238379,3456.87878179093,2170.3496006328796,3559.8185088948035,2661.5623856782913,1.6033195717934765,0.9791766639769713,1.6402051115897416,1.226328875726829
122,122,52,51285.049565887566,58871.12834383777,50231.9437476563,30485.22094994806,38108.71502282843,34339.868130931514,1.1479198878067598,0.9794656371175327,1.2500717998861464,1.1264431439520213
123,123,18,12530.917972169533,15397.618158268822,9639.770692057922,6856.161948485022,9843.815314783404,7567.887033343315,1.2287701661176036,0.7692788918950162,1.435761784617493,1.1038080912040826
124,124,7,4588.90273333479,7438.374606593188,4486.897820276318,2934.607760797473,4652.710248903708,3521.0365335941315,1.6209484137807526,0.9777713935147315,1.5854623950286781,1.1998320799905804
125,125,7,4643.608436193762,6073.591445144848,4455.057926165686,2738.5011238992124,3829.879170429703,3261.7442116737366,1.307946509401039,0.9593956913855067,1.3985311661937656,1.1910691521022656
126,126,10,2536.546414927173,3397.4093490861574,2502.1624102305177,1293.6589319092714,2204.814182923316,1825.4149923324585,1.3393838681969086,0.9864445592265488,1.7043241680937484,1.4110481111419257
127,127,7,2094.311304106665,3007.345746867163,2205.244705540991,1189.0931627328732,1937.7684489124456,1718.7273828709672,1.435959277386394,1.0529689169020864,1.6296186956948808,1.4454101972303368
128,128,5,1669.9707651093506,2570.5076590066164,1738.0535011750244,965.5227496960632,1638.0214710702876,1361.9077303409576,1.5392530891630898,1.040768819124337,1.6965125592182269,1.4105392449527185
129,129,35,13166.529597938394,19247.260944388505,11695.16541717196,7762.018692597011,12393.19241543864,9219.618262223092,1.4618325050058922,0.888249658361242,1.5966455256360808,1.1877861452480474
130,130,6,1611.6515019987548,2279.961838744092,1663.4890067533936,912.2598686144994,1455.2258876665967,1261.8503354670954,1.414674224493636,1.032164214590034,1.5951878820195504,1.383213686012012
131,131,1,5049.39067363739,5529.292576383643,5049.39067363739,2836.871983528137,3342.5418743826635,3198.0809487104416,1.0950415473399189,1.0,1.178249104573848,1.1273264945614778
132,132,6,2713.404272644971,3430.723657453174,2731.7251472299317,1368.7146591166443,2207.7016936997115,1949.3429079055786,1.264361411987081,1.0067519885516734,1.6129743909695113,1.4242142399232185
133,133,5,1855.811044336243,2896.275308915039,1892.7619771699096,1161.303330652444,1811.0572049164066,1487.326173901558,1.560652049008003,1.0199109348693862,1.5595040133906424,1.2807387481321937
134,134,21,2406.6202730716923,4065.594270110449,2468.76640890907,1433.982991759461,2622.690652612003,1923.246697230687,1.6893376639436863,1.0258229919080908,1.8289552021771385,1.3411921259058392
135,135,14,6980.627340950842,10659.090660622925,6533.5080878524905,4419.080394702563,6779.35393291744,5556.038343330095,1.526953114671071,0.9359485571625645,1.5341096625090345,1.2572838344354351
136,136,5,25113.99148989795,27474.556393065774,25107.42873965686,17763.881889511085,17659.79510841111,19503.165977716446,1.093994015412379,0.9997386815137,0.9941405385519121,1.0979112616838747
137,137,11,4822.741765016699,6911.482341054271,4310.903292284155,2987.734055918765,4408.554804749802,3604.7015797036747,1.433102305246555,0.8938698156212037,1.4755512780718756,1.2065001476830521
138,138,26,12170.952154139562,15773.094884408729,9334.398470979919,6715.450664257106,10185.223192900698,7447.105558243427,1.2959622784355465,0.7669406922945728,1.5166849854338753,1.108950974486425
139,139,6,13094.481157077693,15591.405005145776,12193.415017905329,7547.28402490054,9654.668802233673,8137.983164727688,1.1906852068528482,0.9311873354611435,1.2792242574123749,1.0782664515974583
140,140,9,7438.727703308105,9958.567629186327,7649.797439575195,4039.7062839305027,6275.377983486461,5382.110890568629,1.3387460902430417,1.0283744404534696,1.553424319101913,1.3323025270371909
141,141,10,11103.768378090772,13331.902852366526,8728.236615270336,6606.295404663019,8406.812032726732,6366.782866120338,1.2006647111508704,0.7860607604614953,1.2725455823233134,0.9637448034228651
142,142,15,6806.284473538124,9875.044335663866,6063.072485208045,4124.267190827999,6280.878357814513,4745.894872546196,1.4508715252876438,0.8908050359605769,1.522907723287818,1.150724396106208
143,143,9,5869.176382765917,6961.300815795727,5397.94360587688,3310.1473124248523,4371.09312105781,3818.3664359064733,1.1860779710483218,0.919710578425833,1.3205131701089643,1.1535336876319635
144,144,1,460.7422351837158,767.2192763565185,460.7422351837158,306.9858636856079,477.90328117779353,385.64324259757996,1.665181131160243,1.0,1.5567598958472777,1.256224758911137
145,145,5,3265.606462699805,4129.236396322387,3275.5047477355224,1821.3650115759672,2588.3570458100494,2312.5508951800216,1.2644623421367758,1.0030310709966976,1.4211083606851704,1.2696800918444389
146,146,15,7520.4266930976555,11548.058386816234,7045.696219135254,4606.143946917009,7307.874999267344,5703.79294437184,1.535558932768428,0.9368745294202369,1.5865494182305486,1.2383010626903033
147,147,9,3793.7466686812377,5177.784599982788,3736.6315643141725,2190.4447123954997,3317.8468592052336,2962.508704407552,1.3648208623752576,0.9849449345580792,1.5146909850907817,1.3524690614846484
148,148,11,2245.5367510029664,3422.9345255014164,2350.337691440711,1248.8803853321824,2206.5932699973896,1802.241859560612,1.5243279915025068,1.0466707749899595,1.766857175365494,1.443086047893405
149,149,7,941.1131873431641,1336.5238777496338,1059.5447458301026,479.46061635375975,867.3308818595124,758.5207645893097,1.4201521089325557,1.1258419923126144,1.8089721079813799,1.5820293444699771
150,150,10,2968.31668245885,4420.320205644923,2937.6037038815307,1710.2243944020286,2836.5400895865496,2325.145506350939,1.4891673222626918,0.9896530654027528,1.6585777275024378,1.3595558068062257
151,151,4,2025.4244057512205,2276.1748609789306,2117.468944441406,944.0084876397401,1477.1956546185259,1443.3073239326477,1.1238014386099529,1.045444568767328,1.5648118358680105,1.5289135032474983
152,152,5,4024.003466007519,4599.511231917163,3806.4410080668454,2074.437247657489,2963.712896844307,2820.7410378456116,1.1430187053195169,0.9459338293869484,1.428682839257255,1.359762046806125
